Air_state,Air_date,Air_value
WA,2020/3/10,20
WA,2020/3/10,56
WA,2020/3/10,15
WA,2020/3/10,18
WA,2020/3/10,42
WI,2020/3/10,31
WI,2020/3/10,33
WI,2020/3/10,31
WI,2020/3/10,54
WI,2020/3/10,43
WI,2020/3/10,29
WI,2020/3/10,31
WI,2020/3/10,25
WI,2020/3/10,32
WI,2020/3/10,37
WI,2020/3/10,0
WI,2020/3/10,31
WI,2020/3/10,43
WI,2020/3/10,39
WI,2020/3/10,0
WI,2020/3/10,0
WI,2020/3/10,33
WI,2020/3/10,0
WI,2020/3/10,0
WV,2020/3/10,37
WV,2020/3/10,32
WV,2020/3/10,39
WV,2020/3/10,37
WV,2020/3/10,40
WV,2020/3/10,6
WY,2020/3/10,39
WY,2020/3/10,39
WY,2020/3/10,44
WY,2020/3/10,38
WY,2020/3/10,43
WY,2020/3/10,44
WY,2020/3/10,40
WY,2020/3/10,40
AK,2020/3/11,30
AK,2020/3/11,24
AK,2020/3/11,18
AL,2020/3/11,35
AL,2020/3/11,39
AL,2020/3/11,36
AL,2020/3/11,30
AL,2020/3/11,32
AL,2020/3/11,29
AL,2020/3/11,31
AL,2020/3/11,35
AL,2020/3/11,58
AL,2020/3/11,21
AR,2020/3/11,0
AR,2020/3/11,0
AR,2020/3/11,31
AR,2020/3/11,0
AR,2020/3/11,33
AR,2020/3/11,27
AR,2020/3/11,53
AZ,2020/3/11,27
AZ,2020/3/11,1
AZ,2020/3/11,6
AZ,2020/3/11,18
AZ,2020/3/11,37
AZ,2020/3/11,25
AZ,2020/3/11,26
AZ,2020/3/11,29
AZ,2020/3/11,25
AZ,2020/3/11,20
CA,2020/3/11,53
CA,2020/3/11,34
CA,2020/3/11,45
CA,2020/3/11,31
CA,2020/3/11,26
CA,2020/3/11,36
CA,2020/3/11,34
CA,2020/3/11,41
CA,2020/3/11,38
CA,2020/3/11,36
CA,2020/3/11,39
CA,2020/3/11,39
CA,2020/3/11,36
CA,2020/3/11,38
CA,2020/3/11,37
CA,2020/3/11,41
CA,2020/3/11,44
CA,2020/3/11,33
CA,2020/3/11,31
CA,2020/3/11,42
CA,2020/3/11,36
CA,2020/3/11,37
CA,2020/3/11,31
CA,2020/3/11,32
CA,2020/3/11,35
CA,2020/3/11,38
CA,2020/3/11,40
CA,2020/3/11,45
CA,2020/3/11,43
CA,2020/3/11,54
CA,2020/3/11,37
CO,2020/3/11,40
CO,2020/3/11,42
CO,2020/3/11,47
CO,2020/3/11,0
CO,2020/3/11,46
CO,2020/3/11,27
CO,2020/3/11,29
CO,2020/3/11,42
CO,2020/3/11,0
CO,2020/3/11,0
CT,2020/3/11,38
CT,2020/3/11,37
CT,2020/3/11,37
CT,2020/3/11,35
CT,2020/3/11,38
CT,2020/3/11,39
DE,2020/3/11,34
DE,2020/3/11,32
FL,2020/3/11,45
FL,2020/3/11,36
FL,2020/3/11,42
FL,2020/3/11,37
FL,2020/3/11,49
FL,2020/3/11,41
FL,2020/3/11,49
FL,2020/3/11,39
FL,2020/3/11,44
FL,2020/3/11,42
FL,2020/3/11,44
FL,2020/3/11,45
FL,2020/3/11,38
FL,2020/3/11,31
FL,2020/3/11,41
FL,2020/3/11,0
FL,2020/3/11,38
FL,2020/3/11,40
FL,2020/3/11,43
FL,2020/3/11,45
GA,2020/3/11,0
GA,2020/3/11,31
GA,2020/3/11,33
GA,2020/3/11,35
GA,2020/3/11,40
GA,2020/3/11,38
GA,2020/3/11,33
GA,2020/3/11,34
GA,2020/3/11,33
GA,2020/3/11,36
GA,2020/3/11,44
GA,2020/3/11,31
GA,2020/3/11,0
GA,2020/3/11,40
HI,2020/3/11,6
HI,2020/3/11,10
HI,2020/3/11,33
IA,2020/3/11,56
IA,2020/3/11,57
IA,2020/3/11,35
IA,2020/3/11,60
IA,2020/3/11,0
IA,2020/3/11,55
IA,2020/3/11,47
IA,2020/3/11,45
ID,2020/3/11,36
ID,2020/3/11,0
ID,2020/3/11,12
ID,2020/3/11,40
ID,2020/3/11,43
ID,2020/3/11,32
ID,2020/3/11,12
ID,2020/3/11,15
ID,2020/3/11,17
ID,2020/3/11,25
IL,2020/3/11,59
IL,2020/3/11,63
IL,2020/3/11,65
IL,2020/3/11,66
IL,2020/3/11,20
IL,2020/3/11,58
IL,2020/3/11,0
IL,2020/3/11,32
IL,2020/3/11,60
IL,2020/3/11,59
IL,2020/3/11,93
IL,2020/3/11,64
IN,2020/3/11,21
IN,2020/3/11,54
IN,2020/3/11,20
IN,2020/3/11,47
IN,2020/3/11,20
IN,2020/3/11,0
IN,2020/3/11,66
IN,2020/3/11,0
IN,2020/3/11,43
IN,2020/3/11,60
IN,2020/3/11,54
IN,2020/3/11,19
IN,2020/3/11,21
IN,2020/3/11,0
IN,2020/3/11,0
IN,2020/3/11,38
IN,2020/3/11,20
IN,2020/3/11,23
KS,2020/3/11,61
KS,2020/3/11,49
KS,2020/3/11,44
KS,2020/3/11,43
KY,2020/3/11,52
KY,2020/3/11,29
KY,2020/3/11,44
KY,2020/3/11,38
KY,2020/3/11,44
KY,2020/3/11,34
KY,2020/3/11,39
KY,2020/3/11,28
LA,2020/3/11,37
LA,2020/3/11,32
LA,2020/3/11,36
LA,2020/3/11,37
LA,2020/3/11,31
LA,2020/3/11,41
LA,2020/3/11,31
MA,2020/3/11,38
MA,2020/3/11,37
MA,2020/3/11,35
MA,2020/3/11,41
MA,2020/3/11,39
MA,2020/3/11,39
MD,2020/3/11,31
MD,2020/3/11,31
MD,2020/3/11,40
ME,2020/3/11,0
ME,2020/3/11,40
ME,2020/3/11,39
ME,2020/3/11,39
MI,2020/3/11,54
MI,2020/3/11,57
MI,2020/3/11,28
MI,2020/3/11,29
MI,2020/3/11,62
MI,2020/3/11,40
MI,2020/3/11,38
MI,2020/3/11,21
MI,2020/3/11,36
MI,2020/3/11,42
MI,2020/3/11,23
MI,2020/3/11,0
MI,2020/3/11,24
MI,2020/3/11,18
MI,2020/3/11,56
MI,2020/3/11,29
MN,2020/3/11,30
MN,2020/3/11,35
MN,2020/3/11,22
MN,2020/3/11,31
MN,2020/3/11,26
MN,2020/3/11,34
MN,2020/3/11,35
MN,2020/3/11,36
MO,2020/3/11,30
MO,2020/3/11,38
MO,2020/3/11,0
MO,2020/3/11,32
MO,2020/3/11,41
MO,2020/3/11,30
MO,2020/3/11,40
MS,2020/3/11,33
MS,2020/3/11,43
MS,2020/3/11,40
MS,2020/3/11,47
MS,2020/3/11,30
MS,2020/3/11,25
MT,2020/3/11,13
MT,2020/3/11,13
MT,2020/3/11,0
MT,2020/3/11,6
MT,2020/3/11,42
MT,2020/3/11,36
MT,2020/3/11,45
NC,2020/3/11,39
NC,2020/3/11,35
NC,2020/3/11,37
NC,2020/3/11,41
NC,2020/3/11,39
NC,2020/3/11,38
NC,2020/3/11,39
NC,2020/3/11,42
NC,2020/3/11,40
NC,2020/3/11,36
NC,2020/3/11,40
NC,2020/3/11,31
NC,2020/3/11,36
NC,2020/3/11,34
NC,2020/3/11,41
NC,2020/3/11,40
ND,2020/3/11,33
ND,2020/3/11,34
ND,2020/3/11,33
ND,2020/3/11,0
NE,2020/3/11,10
NE,2020/3/11,31
NH,2020/3/11,39
NH,2020/3/11,38
NH,2020/3/11,35
NH,2020/3/11,37
NH,2020/3/11,40
NJ,2020/3/11,31
NJ,2020/3/11,30
NJ,2020/3/11,47
NJ,2020/3/11,38
NM,2020/3/11,31
NM,2020/3/11,0
NM,2020/3/11,29
NM,2020/3/11,29
NM,2020/3/11,32
NM,2020/3/11,31
NM,2020/3/11,31
NM,2020/3/11,17
NV,2020/3/11,38
NV,2020/3/11,37
NV,2020/3/11,37
NV,2020/3/11,13
NV,2020/3/11,34
NV,2020/3/11,40
NY,2020/3/11,34
NY,2020/3/11,32
NY,2020/3/11,31
NY,2020/3/11,33
NY,2020/3/11,31
NY,2020/3/11,0
NY,2020/3/11,33
NY,2020/3/11,33
NY,2020/3/11,0
NY,2020/3/11,32
OH,2020/3/11,56
OH,2020/3/11,27
OH,2020/3/11,0
OH,2020/3/11,56
OH,2020/3/11,68
OH,2020/3/11,45
OH,2020/3/11,51
OH,2020/3/11,29
OH,2020/3/11,28
OH,2020/3/11,23
OH,2020/3/11,22
OH,2020/3/11,0
OH,2020/3/11,0
OH,2020/3/11,0
OH,2020/3/11,23
OH,2020/3/11,42
OH,2020/3/11,21
OH,2020/3/11,44
OH,2020/3/11,21
OH,2020/3/11,19
OK,2020/3/11,36
OK,2020/3/11,44
OK,2020/3/11,0
OK,2020/3/11,31
OK,2020/3/11,41
OK,2020/3/11,40
OK,2020/3/11,0
OK,2020/3/11,42
OK,2020/3/11,38
OK,2020/3/11,48
OR,2020/3/11,43
OR,2020/3/11,20
OR,2020/3/11,0
OR,2020/3/11,16
OR,2020/3/11,39
OR,2020/3/11,13
OR,2020/3/11,46
OR,2020/3/11,13
OR,2020/3/11,37
OR,2020/3/11,26
OR,2020/3/11,28
OR,2020/3/11,24
OR,2020/3/11,12
PA,2020/3/11,39
PA,2020/3/11,29
PA,2020/3/11,22
PA,2020/3/11,36
PA,2020/3/11,40
PA,2020/3/11,31
PA,2020/3/11,36
PA,2020/3/11,0
PA,2020/3/11,56
PA,2020/3/11,52
PA,2020/3/11,0
PA,2020/3/11,21
PA,2020/3/11,74
PA,2020/3/11,62
PA,2020/3/11,31
PA,2020/3/11,31
PA,2020/3/11,33
PA,2020/3/11,31
PA,2020/3/11,31
PA,2020/3/11,35
PA,2020/3/11,30
PA,2020/3/11,44
PA,2020/3/11,46
SC,2020/3/11,45
SC,2020/3/11,43
SC,2020/3/11,41
SC,2020/3/11,37
SC,2020/3/11,36
SC,2020/3/11,38
SC,2020/3/11,0
SC,2020/3/11,37
SD,2020/3/11,25
SD,2020/3/11,30
SD,2020/3/11,15
SD,2020/3/11,42
SD,2020/3/11,27
SD,2020/3/11,28
SD,2020/3/11,31
TN,2020/3/11,28
TN,2020/3/11,21
TN,2020/3/11,26
TN,2020/3/11,23
TN,2020/3/11,41
TN,2020/3/11,15
TN,2020/3/11,37
TN,2020/3/11,36
TN,2020/3/11,40
TX,2020/3/11,38
TX,2020/3/11,54
TX,2020/3/11,38
TX,2020/3/11,38
TX,2020/3/11,0
TX,2020/3/11,32
TX,2020/3/11,41
TX,2020/3/11,55
TX,2020/3/11,48
TX,2020/3/11,48
TX,2020/3/11,39
TX,2020/3/11,50
TX,2020/3/11,27
TX,2020/3/11,52
TX,2020/3/11,31
TX,2020/3/11,8
TX,2020/3/11,41
TX,2020/3/11,39
TX,2020/3/11,34
TX,2020/3/11,51
TX,2020/3/11,32
TX,2020/3/11,34
TX,2020/3/11,39
UT,2020/3/11,33
UT,2020/3/11,35
UT,2020/3/11,35
UT,2020/3/11,33
UT,2020/3/11,31
UT,2020/3/11,40
UT,2020/3/11,40
VA,2020/3/11,40
VA,2020/3/11,37
VA,2020/3/11,20
VA,2020/3/11,36
VA,2020/3/11,0
VA,2020/3/11,38
VA,2020/3/11,37
VT,2020/3/11,35
VT,2020/3/11,36
VT,2020/3/11,24
VT,2020/3/11,37
VT,2020/3/11,34
WA,2020/3/11,18
WA,2020/3/11,38
WA,2020/3/11,17
WA,2020/3/11,14
WA,2020/3/11,10
WA,2020/3/11,12
WA,2020/3/11,28
WA,2020/3/11,14
WA,2020/3/11,8
WA,2020/3/11,36
WA,2020/3/11,16
WA,2020/3/11,8
WA,2020/3/11,38
WA,2020/3/11,36
WA,2020/3/11,10
WA,2020/3/11,30
WA,2020/3/11,13
WA,2020/3/11,40
WA,2020/3/11,12
WA,2020/3/11,15
WA,2020/3/11,30
WI,2020/3/11,51
WI,2020/3/11,43
WI,2020/3/11,55
WI,2020/3/11,65
WI,2020/3/11,52
WI,2020/3/11,28
WI,2020/3/11,18
WI,2020/3/11,48
WI,2020/3/11,21
WI,2020/3/11,58
WI,2020/3/11,0
WI,2020/3/11,59
WI,2020/3/11,53
WI,2020/3/11,58
WI,2020/3/11,0
WI,2020/3/11,0
WI,2020/3/11,21
WI,2020/3/11,0
WI,2020/3/11,0
WV,2020/3/11,29
WV,2020/3/11,41
WV,2020/3/11,22
WV,2020/3/11,19
WV,2020/3/11,33
WV,2020/3/11,24
WY,2020/3/11,42
WY,2020/3/11,38
WY,2020/3/11,42
WY,2020/3/11,36
WY,2020/3/11,42
WY,2020/3/11,43
WY,2020/3/11,42
WY,2020/3/11,40
AK,2020/3/12,39
AK,2020/3/12,21
AK,2020/3/12,22
AL,2020/3/12,42
AL,2020/3/12,38
AL,2020/3/12,33
AL,2020/3/12,33
AL,2020/3/12,33
AL,2020/3/12,32
AL,2020/3/12,38
AL,2020/3/12,36
AL,2020/3/12,50
AL,2020/3/12,31
AR,2020/3/12,0
AR,2020/3/12,0
AR,2020/3/12,40
AR,2020/3/12,0
AR,2020/3/12,52
AR,2020/3/12,38
AR,2020/3/12,55
AZ,2020/3/12,37
AZ,2020/3/12,0
AZ,2020/3/12,2
AZ,2020/3/12,31
AZ,2020/3/12,32
AZ,2020/3/12,35
AZ,2020/3/12,35
AZ,2020/3/12,38
AZ,2020/3/12,35
AZ,2020/3/12,28
CA,2020/3/12,58
CA,2020/3/12,38
CA,2020/3/12,40
CA,2020/3/12,31
CA,2020/3/12,32
CA,2020/3/12,52
CA,2020/3/12,37
CA,2020/3/12,43
CA,2020/3/12,46
CA,2020/3/12,44
CA,2020/3/12,40
CA,2020/3/12,35
CA,2020/3/12,31
CA,2020/3/12,37
CA,2020/3/12,40
CA,2020/3/12,41
CA,2020/3/12,40
CA,2020/3/12,38
CA,2020/3/12,41
CA,2020/3/12,46
CA,2020/3/12,47
CA,2020/3/12,47
CA,2020/3/12,33
CA,2020/3/12,34
CA,2020/3/12,30
CA,2020/3/12,41
CA,2020/3/12,43
CA,2020/3/12,41
CA,2020/3/12,41
CA,2020/3/12,53
CA,2020/3/12,36
CO,2020/3/12,36
CO,2020/3/12,39
CO,2020/3/12,38
CO,2020/3/12,0
CO,2020/3/12,41
CO,2020/3/12,31
CO,2020/3/12,33
CO,2020/3/12,35
CO,2020/3/12,0
CO,2020/3/12,0
CT,2020/3/12,37
CT,2020/3/12,38
CT,2020/3/12,38
CT,2020/3/12,36
CT,2020/3/12,38
CT,2020/3/12,38
DE,2020/3/12,40
DE,2020/3/12,38
FL,2020/3/12,44
FL,2020/3/12,32
FL,2020/3/12,37
FL,2020/3/12,28
FL,2020/3/12,52
FL,2020/3/12,38
FL,2020/3/12,54
FL,2020/3/12,43
FL,2020/3/12,42
FL,2020/3/12,61
FL,2020/3/12,36
FL,2020/3/12,50
FL,2020/3/12,42
FL,2020/3/12,30
FL,2020/3/12,34
FL,2020/3/12,0
FL,2020/3/12,39
FL,2020/3/12,44
FL,2020/3/12,45
FL,2020/3/12,52
GA,2020/3/12,55
GA,2020/3/12,36
GA,2020/3/12,41
GA,2020/3/12,47
GA,2020/3/12,34
GA,2020/3/12,40
GA,2020/3/12,30
GA,2020/3/12,0
GA,2020/3/12,44
GA,2020/3/12,49
GA,2020/3/12,46
GA,2020/3/12,28
GA,2020/3/12,0
GA,2020/3/12,50
HI,2020/3/12,14
HI,2020/3/12,12
HI,2020/3/12,29
IA,2020/3/12,56
IA,2020/3/12,60
IA,2020/3/12,32
IA,2020/3/12,57
IA,2020/3/12,0
IA,2020/3/12,52
IA,2020/3/12,33
IA,2020/3/12,47
ID,2020/3/12,39
ID,2020/3/12,0
ID,2020/3/12,22
ID,2020/3/12,41
ID,2020/3/12,47
ID,2020/3/12,44
ID,2020/3/12,12
ID,2020/3/12,14
ID,2020/3/12,23
ID,2020/3/12,21
IL,2020/3/12,51
IL,2020/3/12,46
IL,2020/3/12,58
IL,2020/3/12,48
IL,2020/3/12,31
IL,2020/3/12,33
IL,2020/3/12,0
IL,2020/3/12,40
IL,2020/3/12,41
IL,2020/3/12,56
IL,2020/3/12,51
IL,2020/3/12,37
IN,2020/3/12,28
IN,2020/3/12,50
IN,2020/3/12,31
IN,2020/3/12,42
IN,2020/3/12,28
IN,2020/3/12,0
IN,2020/3/12,60
IN,2020/3/12,0
IN,2020/3/12,46
IN,2020/3/12,56
IN,2020/3/12,53
IN,2020/3/12,31
IN,2020/3/12,29
IN,2020/3/12,0
IN,2020/3/12,0
IN,2020/3/12,43
IN,2020/3/12,30
IN,2020/3/12,31
KS,2020/3/12,35
KS,2020/3/12,31
KS,2020/3/12,33
KS,2020/3/12,34
KY,2020/3/12,44
KY,2020/3/12,34
KY,2020/3/12,36
KY,2020/3/12,40
KY,2020/3/12,41
KY,2020/3/12,28
KY,2020/3/12,36
KY,2020/3/12,27
LA,2020/3/12,36
LA,2020/3/12,31
LA,2020/3/12,31
LA,2020/3/12,34
LA,2020/3/12,36
LA,2020/3/12,46
LA,2020/3/12,34
MA,2020/3/12,39
MA,2020/3/12,33
MA,2020/3/12,35
MA,2020/3/12,47
MA,2020/3/12,38
MA,2020/3/12,38
MD,2020/3/12,40
MD,2020/3/12,32
MD,2020/3/12,64
ME,2020/3/12,0
ME,2020/3/12,37
ME,2020/3/12,36
ME,2020/3/12,38
MI,2020/3/12,56
MI,2020/3/12,55
MI,2020/3/12,46
MI,2020/3/12,31
MI,2020/3/12,67
MI,2020/3/12,44
MI,2020/3/12,38
MI,2020/3/12,34
MI,2020/3/12,38
MI,2020/3/12,36
MI,2020/3/12,31
MI,2020/3/12,0
MI,2020/3/12,33
MI,2020/3/12,31
MI,2020/3/12,54
MI,2020/3/12,31
MN,2020/3/12,33
MN,2020/3/12,36
MN,2020/3/12,36
MN,2020/3/12,47
MN,2020/3/12,35
MN,2020/3/12,35
MN,2020/3/12,35
MN,2020/3/12,37
MO,2020/3/12,30
MO,2020/3/12,41
MO,2020/3/12,0
MO,2020/3/12,30
MO,2020/3/12,36
MO,2020/3/12,32
MO,2020/3/12,36
MS,2020/3/12,34
MS,2020/3/12,37
MS,2020/3/12,34
MS,2020/3/12,38
MS,2020/3/12,36
MS,2020/3/12,31
MT,2020/3/12,15
MT,2020/3/12,13
MT,2020/3/12,0
MT,2020/3/12,6
MT,2020/3/12,44
MT,2020/3/12,40
MT,2020/3/12,55
NC,2020/3/12,39
NC,2020/3/12,40
NC,2020/3/12,43
NC,2020/3/12,44
NC,2020/3/12,40
NC,2020/3/12,44
NC,2020/3/12,42
NC,2020/3/12,42
NC,2020/3/12,38
NC,2020/3/12,35
NC,2020/3/12,55
NC,2020/3/12,49
NC,2020/3/12,47
NC,2020/3/12,36
NC,2020/3/12,43
NC,2020/3/12,45
ND,2020/3/12,35
ND,2020/3/12,35
ND,2020/3/12,35
ND,2020/3/12,0
NE,2020/3/12,6
NE,2020/3/12,32
NH,2020/3/12,37
NH,2020/3/12,37
NH,2020/3/12,31
NH,2020/3/12,33
NH,2020/3/12,39
NJ,2020/3/12,37
NJ,2020/3/12,31
NJ,2020/3/12,50
NJ,2020/3/12,35
NM,2020/3/12,34
NM,2020/3/12,27
NM,2020/3/12,32
NM,2020/3/12,35
NM,2020/3/12,26
NM,2020/3/12,34
NM,2020/3/12,34
NM,2020/3/12,13
NV,2020/3/12,41
NV,2020/3/12,41
NV,2020/3/12,37
NV,2020/3/12,14
NV,2020/3/12,34
NV,2020/3/12,42
NY,2020/3/12,33
NY,2020/3/12,35
NY,2020/3/12,47
NY,2020/3/12,31
NY,2020/3/12,33
NY,2020/3/12,0
NY,2020/3/12,39
NY,2020/3/12,31
NY,2020/3/12,0
NY,2020/3/12,31
OH,2020/3/12,54
OH,2020/3/12,30
OH,2020/3/12,0
OH,2020/3/12,41
OH,2020/3/12,62
OH,2020/3/12,46
OH,2020/3/12,42
OH,2020/3/12,36
OH,2020/3/12,30
OH,2020/3/12,39
OH,2020/3/12,36
OH,2020/3/12,0
OH,2020/3/12,0
OH,2020/3/12,0
OH,2020/3/12,33
OH,2020/3/12,40
OH,2020/3/12,36
OH,2020/3/12,50
OH,2020/3/12,38
OH,2020/3/12,34
OK,2020/3/12,44
OK,2020/3/12,38
OK,2020/3/12,0
OK,2020/3/12,43
OK,2020/3/12,46
OK,2020/3/12,48
OK,2020/3/12,0
OK,2020/3/12,44
OK,2020/3/12,35
OK,2020/3/12,43
OR,2020/3/12,49
OR,2020/3/12,25
OR,2020/3/12,0
OR,2020/3/12,16
OR,2020/3/12,24
OR,2020/3/12,17
OR,2020/3/12,41
OR,2020/3/12,16
OR,2020/3/12,37
OR,2020/3/12,39
OR,2020/3/12,17
OR,2020/3/12,30
OR,2020/3/12,16
PA,2020/3/12,58
PA,2020/3/12,33
PA,2020/3/12,30
PA,2020/3/12,29
PA,2020/3/12,52
PA,2020/3/12,57
PA,2020/3/12,51
PA,2020/3/12,39
PA,2020/3/12,54
PA,2020/3/12,62
PA,2020/3/12,0
PA,2020/3/12,31
PA,2020/3/12,52
PA,2020/3/12,64
PA,2020/3/12,29
PA,2020/3/12,37
PA,2020/3/12,44
PA,2020/3/12,33
PA,2020/3/12,40
PA,2020/3/12,58
PA,2020/3/12,28
PA,2020/3/12,57
PA,2020/3/12,48
SC,2020/3/12,48
SC,2020/3/12,50
SC,2020/3/12,45
SC,2020/3/12,45
SC,2020/3/12,40
SC,2020/3/12,41
SC,2020/3/12,0
SC,2020/3/12,41
SD,2020/3/12,18
SD,2020/3/12,38
SD,2020/3/12,11
SD,2020/3/12,39
SD,2020/3/12,35
SD,2020/3/12,36
SD,2020/3/12,20
TN,2020/3/12,29
TN,2020/3/12,31
TN,2020/3/12,39
TN,2020/3/12,30
TN,2020/3/12,40
TN,2020/3/12,28
TN,2020/3/12,0
TN,2020/3/12,38
TN,2020/3/12,37
TX,2020/3/12,36
TX,2020/3/12,45
TX,2020/3/12,34
TX,2020/3/12,48
TX,2020/3/12,0
TX,2020/3/12,36
TX,2020/3/12,31
TX,2020/3/12,55
TX,2020/3/12,44
TX,2020/3/12,32
TX,2020/3/12,40
TX,2020/3/12,45
TX,2020/3/12,38
TX,2020/3/12,55
TX,2020/3/12,31
TX,2020/3/12,9
TX,2020/3/12,42
TX,2020/3/12,42
TX,2020/3/12,24
TX,2020/3/12,54
TX,2020/3/12,30
TX,2020/3/12,28
TX,2020/3/12,36
UT,2020/3/12,37
UT,2020/3/12,44
UT,2020/3/12,39
UT,2020/3/12,44
UT,2020/3/12,35
UT,2020/3/12,44
UT,2020/3/12,42
VA,2020/3/12,44
VA,2020/3/12,40
VA,2020/3/12,37
VA,2020/3/12,33
VA,2020/3/12,0
VA,2020/3/12,35
VA,2020/3/12,41
VT,2020/3/12,38
VT,2020/3/12,36
VT,2020/3/12,39
VT,2020/3/12,34
VT,2020/3/12,33
WA,2020/3/12,20
WA,2020/3/12,40
WA,2020/3/12,24
WA,2020/3/12,27
WA,2020/3/12,15
WA,2020/3/12,17
WA,2020/3/12,21
WA,2020/3/12,21
WA,2020/3/12,13
WA,2020/3/12,36
WA,2020/3/12,23
WA,2020/3/12,13
WA,2020/3/12,39
WA,2020/3/12,32
WA,2020/3/12,10
WA,2020/3/12,43
WA,2020/3/12,20
WA,2020/3/12,52
WA,2020/3/12,15
WA,2020/3/12,19
WA,2020/3/12,23
WI,2020/3/12,58
WI,2020/3/12,55
WI,2020/3/12,55
WI,2020/3/12,61
WI,2020/3/12,41
WI,2020/3/12,44
WI,2020/3/12,33
WI,2020/3/12,57
WI,2020/3/12,32
WI,2020/3/12,59
WI,2020/3/12,0
WI,2020/3/12,61
WI,2020/3/12,41
WI,2020/3/12,54
WI,2020/3/12,0
WI,2020/3/12,0
WI,2020/3/12,33
WI,2020/3/12,0
WI,2020/3/12,0
WV,2020/3/12,38
WV,2020/3/12,46
WV,2020/3/12,38
WV,2020/3/12,33
WV,2020/3/12,43
WV,2020/3/12,37
WY,2020/3/12,40
WY,2020/3/12,34
WY,2020/3/12,46
WY,2020/3/12,36
WY,2020/3/12,47
WY,2020/3/12,44
WY,2020/3/12,47
WY,2020/3/12,40
AK,2020/3/13,49
AK,2020/3/13,23
AK,2020/3/13,26
AL,2020/3/13,42
AL,2020/3/13,30
AL,2020/3/13,31
AL,2020/3/13,31
AL,2020/3/13,28
AL,2020/3/13,25
AL,2020/3/13,31
AL,2020/3/13,31
AL,2020/3/13,53
AL,2020/3/13,23
AR,2020/3/13,27
AR,2020/3/13,21
AR,2020/3/13,33
AR,2020/3/13,18
AR,2020/3/13,33
AR,2020/3/13,32
AR,2020/3/13,28
AZ,2020/3/13,39
AZ,2020/3/13,1
AZ,2020/3/13,6
AZ,2020/3/13,31
AZ,2020/3/13,34
AZ,2020/3/13,36
AZ,2020/3/13,37
AZ,2020/3/13,39
AZ,2020/3/13,35
AZ,2020/3/13,35
CA,2020/3/13,43
CA,2020/3/13,38
CA,2020/3/13,40
CA,2020/3/13,36
CA,2020/3/13,31
CA,2020/3/13,38
CA,2020/3/13,33
CA,2020/3/13,37
CA,2020/3/13,44
CA,2020/3/13,53
CA,2020/3/13,43
CA,2020/3/13,49
CA,2020/3/13,34
CA,2020/3/13,37
CA,2020/3/13,40
CA,2020/3/13,42
CA,2020/3/13,44
CA,2020/3/13,35
CA,2020/3/13,36
CA,2020/3/13,60
CA,2020/3/13,46
CA,2020/3/13,44
CA,2020/3/13,50
CA,2020/3/13,38
CA,2020/3/13,36
CA,2020/3/13,42
CA,2020/3/13,45
CA,2020/3/13,33
CA,2020/3/13,57
CA,2020/3/13,37
CA,2020/3/13,34
CO,2020/3/13,26
CO,2020/3/13,31
CO,2020/3/13,34
CO,2020/3/13,0
CO,2020/3/13,34
CO,2020/3/13,32
CO,2020/3/13,40
CO,2020/3/13,30
CO,2020/3/13,0
CO,2020/3/13,0
CT,2020/3/13,45
CT,2020/3/13,37
CT,2020/3/13,41
CT,2020/3/13,37
CT,2020/3/13,38
CT,2020/3/13,37
DE,2020/3/13,42
DE,2020/3/13,40
FL,2020/3/13,45
FL,2020/3/13,30
FL,2020/3/13,39
FL,2020/3/13,35
FL,2020/3/13,48
FL,2020/3/13,37
FL,2020/3/13,46
FL,2020/3/13,41
FL,2020/3/13,44
FL,2020/3/13,43
FL,2020/3/13,47
FL,2020/3/13,50
FL,2020/3/13,36
FL,2020/3/13,30
FL,2020/3/13,31
FL,2020/3/13,35
FL,2020/3/13,38
FL,2020/3/13,41
FL,2020/3/13,48
FL,2020/3/13,49
GA,2020/3/13,55
GA,2020/3/13,30
GA,2020/3/13,37
GA,2020/3/13,42
GA,2020/3/13,27
GA,2020/3/13,32
GA,2020/3/13,37
GA,2020/3/13,0
GA,2020/3/13,38
GA,2020/3/13,38
GA,2020/3/13,48
GA,2020/3/13,28
GA,2020/3/13,0
GA,2020/3/13,43
HI,2020/3/13,13
HI,2020/3/13,12
HI,2020/3/13,30
IA,2020/3/13,34
IA,2020/3/13,35
IA,2020/3/13,37
IA,2020/3/13,23
IA,2020/3/13,11
IA,2020/3/13,14
IA,2020/3/13,35
IA,2020/3/13,34
ID,2020/3/13,37
ID,2020/3/13,0
ID,2020/3/13,18
ID,2020/3/13,43
ID,2020/3/13,44
ID,2020/3/13,41
ID,2020/3/13,10
ID,2020/3/13,26
ID,2020/3/13,20
ID,2020/3/13,30
IL,2020/3/13,37
IL,2020/3/13,38
IL,2020/3/13,61
IL,2020/3/13,34
IL,2020/3/13,34
IL,2020/3/13,34
IL,2020/3/13,0
IL,2020/3/13,35
IL,2020/3/13,37
IL,2020/3/13,34
IL,2020/3/13,36
IL,2020/3/13,38
IN,2020/3/13,34
IN,2020/3/13,37
IN,2020/3/13,35
IN,2020/3/13,34
IN,2020/3/13,35
IN,2020/3/13,0
IN,2020/3/13,39
IN,2020/3/13,13
IN,2020/3/13,35
IN,2020/3/13,33
IN,2020/3/13,37
IN,2020/3/13,43
IN,2020/3/13,34
IN,2020/3/13,20
IN,2020/3/13,0
IN,2020/3/13,33
