date_trends,geoName,mask,face mask,covid-19,coronavirus,sanitizer
2020/2/13,Michigan,14,3,0,81,2
2020/2/13,Minnesota,15,5,1,78,1
2020/2/13,Mississippi,23,2,0,75,0
2020/2/13,Missouri,19,2,0,78,1
2020/2/13,Montana,13,0,0,87,0
2020/2/13,Nebraska,15,5,2,78,0
2020/2/13,Nevada,13,1,1,85,0
2020/2/13,New Hampshire,8,3,7,82,0
2020/2/13,New Jersey,16,3,1,79,1
2020/2/13,New Mexico,11,2,2,85,0
2020/2/13,New York,18,3,0,78,1
2020/2/13,North Carolina,16,2,1,80,1
2020/2/13,North Dakota,13,8,0,76,3
2020/2/13,Ohio,21,2,1,76,0
2020/2/13,Oklahoma,17,3,1,77,2
2020/2/13,Oregon,13,1,2,84,0
2020/2/13,Pennsylvania,19,3,1,76,1
2020/2/13,Rhode Island,8,3,7,82,0
2020/2/13,South Carolina,19,2,1,78,0
2020/2/13,South Dakota,5,5,5,80,5
2020/2/13,Tennessee,17,1,0,80,2
2020/2/13,Texas,15,2,0,83,0
2020/2/13,Utah,12,4,0,83,1
2020/2/13,Vermont,19,9,0,67,5
2020/2/13,Virginia,17,3,1,78,1
2020/2/13,Washington,18,1,1,80,0
2020/2/13,West Virginia,19,5,5,71,0
2020/2/13,Wisconsin,14,3,0,83,0
2020/2/13,Wyoming,6,0,5,89,0
2020/2/14,Alabama,23,5,0,71,1
2020/2/14,Alaska,15,5,4,76,0
2020/2/14,Arizona,19,2,1,77,1
2020/2/14,Arkansas,26,2,2,69,1
2020/2/14,California,17,3,1,78,1
2020/2/14,Colorado,14,2,1,82,1
2020/2/14,Connecticut,20,3,0,75,2
2020/2/14,Delaware,17,5,3,75,0
2020/2/14,District of Columbia,13,3,0,82,2
2020/2/14,Florida,20,4,1,74,1
2020/2/14,Georgia,19,3,1,77,0
2020/2/14,Hawaii,12,2,0,86,0
2020/2/14,Idaho,12,2,0,84,2
2020/2/14,Illinois,19,2,1,77,1
2020/2/14,Indiana,18,1,1,79,1
2020/2/14,Iowa,13,3,1,80,3
2020/2/14,Kansas,20,4,3,72,1
2020/2/14,Kentucky,24,4,1,69,2
2020/2/14,Louisiana,23,3,2,71,1
2020/2/14,Maine,21,0,0,79,0
2020/2/14,Maryland,21,5,1,72,1
2020/2/14,Massachusetts,17,3,0,78,2
2020/2/14,Michigan,18,2,0,79,1
2020/2/14,Minnesota,12,3,0,83,2
2020/2/14,Mississippi,29,3,0,68,0
2020/2/14,Missouri,19,2,1,77,1
2020/2/14,Montana,6,0,0,94,0
2020/2/14,Nebraska,9,2,2,85,2
2020/2/14,Nevada,18,1,1,80,0
2020/2/14,New Hampshire,12,0,3,83,2
2020/2/14,New Jersey,18,3,1,78,0
2020/2/14,New Mexico,20,2,0,76,2
2020/2/14,New York,24,5,0,70,1
2020/2/14,North Carolina,20,3,1,75,1
2020/2/14,North Dakota,11,5,0,84,0
2020/2/14,Ohio,21,3,1,75,0
2020/2/14,Oklahoma,14,3,1,80,2
2020/2/14,Oregon,14,3,2,81,0
2020/2/14,Pennsylvania,21,4,0,75,0
2020/2/14,Rhode Island,22,4,0,71,3
2020/2/14,South Carolina,21,2,2,73,2
2020/2/14,South Dakota,27,5,5,63,0
2020/2/14,Tennessee,18,4,0,78,0
2020/2/14,Texas,16,4,1,78,1
2020/2/14,Utah,13,3,0,84,0
2020/2/14,Vermont,22,3,0,75,0
2020/2/14,Virginia,18,4,1,76,1
2020/2/14,Washington,15,3,0,82,0
2020/2/14,West Virginia,22,0,3,75,0
2020/2/14,Wisconsin,17,4,1,77,1
2020/2/14,Wyoming,29,8,8,55,0
2020/2/15,Alabama,22,3,1,73,1
2020/2/15,Alaska,17,5,5,73,0
2020/2/15,Arizona,16,2,2,79,1
2020/2/15,Arkansas,27,3,0,70,0
2020/2/15,California,21,4,1,73,1
2020/2/15,Colorado,20,3,1,75,1
2020/2/15,Connecticut,25,2,1,70,2
2020/2/15,Delaware,29,0,0,65,6
2020/2/15,District of Columbia,18,5,0,72,5
2020/2/15,Florida,23,3,0,74,0
2020/2/15,Georgia,18,3,1,76,2
2020/2/15,Hawaii,10,4,1,85,0
2020/2/15,Idaho,18,2,2,78,0
2020/2/15,Illinois,21,4,1,73,1
2020/2/15,Indiana,23,3,1,71,2
2020/2/15,Iowa,18,1,2,76,3
2020/2/15,Kansas,21,2,4,68,5
2020/2/15,Kentucky,26,4,2,67,1
2020/2/15,Louisiana,22,2,0,73,3
2020/2/15,Maine,18,0,0,78,4
2020/2/15,Maryland,21,3,1,74,1
2020/2/15,Massachusetts,18,3,0,78,1
2020/2/15,Michigan,23,2,0,73,2
2020/2/15,Minnesota,15,3,1,79,2
2020/2/15,Mississippi,22,2,2,72,2
2020/2/15,Missouri,19,4,2,74,1
2020/2/15,Montana,9,0,0,88,3
2020/2/15,Nebraska,11,4,2,83,0
2020/2/15,Nevada,19,1,0,79,1
2020/2/15,New Hampshire,17,2,0,81,0
2020/2/15,New Jersey,16,4,1,78,1
2020/2/15,New Mexico,23,5,4,68,0
2020/2/15,New York,26,5,0,68,1
2020/2/15,North Carolina,20,4,0,75,1
2020/2/15,North Dakota,22,6,0,72,0
2020/2/15,Ohio,21,2,1,74,2
2020/2/15,Oklahoma,17,3,1,78,1
2020/2/15,Oregon,18,4,4,73,1
2020/2/15,Pennsylvania,20,3,1,75,1
2020/2/15,Rhode Island,39,0,0,61,0
2020/2/15,South Carolina,24,4,0,71,1
2020/2/15,South Dakota,22,6,0,66,6
2020/2/15,Tennessee,26,3,0,68,3
2020/2/15,Texas,18,4,0,77,1
2020/2/15,Utah,19,5,1,72,3
2020/2/15,Vermont,18,10,0,72,0
2020/2/15,Virginia,19,4,1,75,1
2020/2/15,Washington,16,2,1,80,1
2020/2/15,West Virginia,17,3,5,67,8
2020/2/15,Wisconsin,18,2,3,77,0
2020/2/15,Wyoming,14,0,0,86,0
2020/2/16,Alabama,23,4,0,72,1
2020/2/16,Alaska,16,0,4,80,0
2020/2/16,Arizona,15,4,1,78,2
2020/2/16,Arkansas,20,2,0,76,2
2020/2/16,California,19,3,0,77,1
2020/2/16,Colorado,20,2,1,76,1
2020/2/16,Connecticut,26,2,1,69,2
2020/2/16,Delaware,19,5,0,76,0
2020/2/16,District of Columbia,16,0,4,76,4
2020/2/16,Florida,20,4,0,75,1
2020/2/16,Georgia,20,4,0,75,1
2020/2/16,Hawaii,12,2,2,83,1
2020/2/16,Idaho,13,4,1,82,0
2020/2/16,Illinois,19,3,1,76,1
2020/2/16,Indiana,24,2,1,73,0
2020/2/16,Iowa,14,1,0,81,4
2020/2/16,Kansas,21,2,1,74,2
2020/2/16,Kentucky,19,2,2,74,3
2020/2/16,Louisiana,23,2,1,73,1
2020/2/16,Maine,12,4,0,84,0
2020/2/16,Maryland,17,2,2,78,1
2020/2/16,Massachusetts,21,3,1,74,1
2020/2/16,Michigan,23,2,1,74,0
2020/2/16,Minnesota,16,4,2,77,1
2020/2/16,Mississippi,20,5,2,69,4
2020/2/16,Missouri,21,2,1,75,1
2020/2/16,Montana,8,3,0,83,6
2020/2/16,Nebraska,17,3,3,76,1
2020/2/16,Nevada,20,2,0,76,2
2020/2/16,New Hampshire,22,4,0,70,4
2020/2/16,New Jersey,16,3,0,81,0
2020/2/16,New Mexico,23,3,4,68,2
2020/2/16,New York,20,4,1,74,1
2020/2/16,North Carolina,19,3,1,76,1
2020/2/16,North Dakota,14,0,0,86,0
2020/2/16,Ohio,19,4,0,76,1
2020/2/16,Oklahoma,20,4,0,75,1
2020/2/16,Oregon,16,3,3,77,1
2020/2/16,Pennsylvania,21,3,1,75,0
2020/2/16,Rhode Island,26,0,3,71,0
2020/2/16,South Carolina,17,3,2,76,2
2020/2/16,South Dakota,12,5,6,77,0
2020/2/16,Tennessee,15,1,1,82,1
2020/2/16,Texas,21,4,1,73,1
2020/2/16,Utah,22,2,1,74,1
2020/2/16,Vermont,22,0,4,74,0
2020/2/16,Virginia,17,3,1,78,1
2020/2/16,Washington,17,2,1,79,1
2020/2/16,West Virginia,25,5,0,67,3
2020/2/16,Wisconsin,16,4,1,78,1
2020/2/16,Wyoming,10,0,0,83,7
2020/2/17,Alabama,21,4,0,74,1
2020/2/17,Alaska,12,6,0,82,0
2020/2/17,Arizona,21,4,1,73,1
2020/2/17,Arkansas,15,1,0,84,0
2020/2/17,California,20,3,1,75,1
2020/2/17,Colorado,18,2,1,78,1
2020/2/17,Connecticut,21,3,1,75,0
2020/2/17,Delaware,19,7,0,74,0
2020/2/17,District of Columbia,10,0,2,88,0
2020/2/17,Florida,19,3,0,78,0
2020/2/17,Georgia,18,3,2,76,1
2020/2/17,Hawaii,10,5,0,84,1
2020/2/17,Idaho,19,0,0,79,2
2020/2/17,Illinois,20,3,1,75,1
2020/2/17,Indiana,24,2,1,72,1
2020/2/17,Iowa,14,0,1,80,5
2020/2/17,Kansas,12,3,1,82,2
2020/2/17,Kentucky,15,2,1,80,2
2020/2/17,Louisiana,25,4,2,68,1
2020/2/17,Maine,20,5,0,72,3
2020/2/17,Maryland,22,3,1,72,2
2020/2/17,Massachusetts,17,3,0,79,1
2020/2/17,Michigan,19,2,1,77,1
2020/2/17,Minnesota,17,3,2,77,1
2020/2/17,Mississippi,15,4,2,79,0
2020/2/17,Missouri,18,2,1,78,1
2020/2/17,Montana,12,3,0,82,3
2020/2/17,Nebraska,16,2,1,77,4
2020/2/17,Nevada,13,3,0,82,2
2020/2/17,New Hampshire,15,5,2,78,0
2020/2/17,New Jersey,20,3,1,76,0
2020/2/17,New Mexico,14,2,1,82,1
2020/2/17,New York,23,4,0,72,1
2020/2/17,North Carolina,18,2,1,78,1
2020/2/17,North Dakota,16,5,0,74,5
2020/2/17,Ohio,20,4,0,75,1
2020/2/17,Oklahoma,17,2,1,77,3
2020/2/17,Oregon,15,3,2,79,1
2020/2/17,Pennsylvania,18,3,0,79,0
2020/2/17,Rhode Island,18,3,0,79,0
2020/2/17,South Carolina,21,4,3,72,0
2020/2/17,South Dakota,22,9,0,69,0
2020/2/17,Tennessee,20,4,1,75,0
2020/2/17,Texas,18,3,0,78,1
2020/2/17,Utah,18,1,1,79,1
2020/2/17,Vermont,17,0,0,83,0
2020/2/17,Virginia,20,2,1,77,0
2020/2/17,Washington,16,1,2,80,1
2020/2/17,West Virginia,9,11,3,77,0
2020/2/17,Wisconsin,19,2,0,78,1
2020/2/17,Wyoming,15,0,0,85,0
2020/2/18,Alabama,19,2,3,75,1
2020/2/18,Alaska,7,4,4,81,4
2020/2/18,Arizona,19,3,0,76,2
2020/2/18,Arkansas,13,1,0,84,2
2020/2/18,California,19,3,1,76,1
2020/2/18,Colorado,20,4,2,73,1
2020/2/18,Connecticut,20,7,2,71,0
2020/2/18,Delaware,16,0,0,81,3
2020/2/18,District of Columbia,9,2,6,81,2
2020/2/18,Florida,21,3,1,74,1
2020/2/18,Georgia,19,4,1,75,1
2020/2/18,Hawaii,15,5,0,78,2
2020/2/18,Idaho,21,0,2,74,3
2020/2/18,Illinois,21,2,1,75,1
2020/2/18,Indiana,20,2,1,77,0
2020/2/18,Iowa,18,2,2,77,1
2020/2/18,Kansas,13,4,0,83,0
2020/2/18,Kentucky,15,3,1,81,0
2020/2/18,Louisiana,27,3,1,68,1
2020/2/18,Maine,16,3,0,81,0
2020/2/18,Maryland,18,5,2,75,0
2020/2/18,Massachusetts,17,4,1,78,0
2020/2/18,Michigan,19,3,1,77,0
2020/2/18,Minnesota,21,4,1,73,1
2020/2/18,Mississippi,20,4,0,76,0
2020/2/18,Missouri,19,3,1,76,1
2020/2/18,Montana,11,4,0,82,3
2020/2/18,Nebraska,13,3,0,81,3
2020/2/18,Nevada,17,3,2,76,2
2020/2/18,New Hampshire,20,3,3,68,6
2020/2/18,New Jersey,20,3,1,75,1
2020/2/18,New Mexico,20,2,2,74,2
2020/2/18,New York,22,3,1,73,1
2020/2/18,North Carolina,21,1,1,76,1
2020/2/18,North Dakota,17,4,0,74,5
2020/2/18,Ohio,19,3,0,77,1
2020/2/18,Oklahoma,15,2,1,81,1
2020/2/18,Oregon,10,3,1,85,1
2020/2/18,Pennsylvania,19,2,0,78,1
2020/2/18,Rhode Island,19,6,0,73,2
2020/2/18,South Carolina,23,2,2,72,1
2020/2/18,South Dakota,13,0,5,77,5
2020/2/18,Tennessee,14,4,0,80,2
2020/2/18,Texas,18,3,1,78,0
2020/2/18,Utah,17,2,0,80,1
2020/2/18,Vermont,11,0,0,89,0
2020/2/18,Virginia,18,2,0,79,1
2020/2/18,Washington,13,3,1,82,1
2020/2/18,West Virginia,19,0,3,75,3
2020/2/18,Wisconsin,20,2,1,76,1
2020/2/18,Wyoming,23,0,0,77,0
2020/2/19,Alabama,25,3,1,69,2
2020/2/19,Alaska,16,5,0,74,5
2020/2/19,Arizona,21,2,1,74,2
2020/2/19,Arkansas,34,4,0,60,2
2020/2/19,California,20,4,0,75,1
2020/2/19,Colorado,19,3,1,77,0
2020/2/19,Connecticut,24,3,1,72,0
2020/2/19,Delaware,25,4,0,66,5
2020/2/19,District of Columbia,13,0,2,80,5
2020/2/19,Florida,21,3,0,75,1
2020/2/19,Georgia,22,3,2,72,1
2020/2/19,Hawaii,15,4,4,75,2
2020/2/19,Idaho,11,2,2,85,0
2020/2/19,Illinois,21,3,0,75,1
2020/2/19,Indiana,22,3,0,74,1
2020/2/19,Iowa,15,1,3,79,2
2020/2/19,Kansas,18,4,0,75,3
2020/2/19,Kentucky,25,5,1,67,2
2020/2/19,Louisiana,31,3,2,62,2
2020/2/19,Maine,17,6,3,74,0
2020/2/19,Maryland,22,4,1,72,1
2020/2/19,Massachusetts,21,4,0,75,0
2020/2/19,Michigan,20,3,1,76,0
2020/2/19,Minnesota,19,3,0,77,1
2020/2/19,Mississippi,23,4,0,71,2
2020/2/19,Missouri,23,3,0,72,2
2020/2/19,Montana,20,0,0,76,4
2020/2/19,Nebraska,23,5,0,70,2
2020/2/19,Nevada,21,6,1,70,2
2020/2/19,New Hampshire,15,2,3,77,3
2020/2/19,New Jersey,18,2,0,79,1
2020/2/19,New Mexico,19,2,2,74,3
2020/2/19,New York,22,4,1,73,0
2020/2/19,North Carolina,21,4,1,73,1
2020/2/19,North Dakota,19,4,0,77,0
2020/2/19,Ohio,23,3,1,71,2
2020/2/19,Oklahoma,22,3,1,73,1
2020/2/19,Oregon,18,3,2,77,0
2020/2/19,Pennsylvania,23,3,1,71,2
2020/2/19,Rhode Island,26,4,0,70,0
2020/2/19,South Carolina,23,4,2,70,1
2020/2/19,South Dakota,15,0,0,85,0
2020/2/19,Tennessee,19,2,1,78,0
2020/2/19,Texas,21,4,1,73,1
2020/2/19,Utah,17,2,2,78,1
2020/2/19,Vermont,18,5,0,77,0
2020/2/19,Virginia,21,3,0,75,1
2020/2/19,Washington,12,3,0,84,1
2020/2/19,West Virginia,24,3,0,73,0
2020/2/19,Wisconsin,20,4,2,73,1
2020/2/19,Wyoming,27,0,0,73,0
2020/2/20,Alabama,23,3,1,71,2
2020/2/20,Alaska,12,5,0,83,0
2020/2/20,Arizona,25,3,0,71,1
2020/2/20,Arkansas,20,6,4,70,0
2020/2/20,California,19,3,1,76,1
2020/2/20,Colorado,21,2,1,74,2
2020/2/20,Connecticut,22,3,2,71,2
2020/2/20,Delaware,17,4,4,71,4
2020/2/20,District of Columbia,12,3,0,83,2
2020/2/20,Florida,19,3,1,76,1
2020/2/20,Georgia,23,2,1,73,1
2020/2/20,Hawaii,14,3,1,80,2
2020/2/20,Idaho,17,3,1,77,2
2020/2/20,Illinois,24,1,0,74,1
2020/2/20,Indiana,27,3,0,67,3
2020/2/20,Iowa,20,2,2,75,1
2020/2/20,Kansas,16,5,0,76,3
2020/2/20,Kentucky,22,5,1,70,2
2020/2/20,Louisiana,32,3,2,61,2
2020/2/20,Maine,20,10,0,67,3
2020/2/20,Maryland,21,4,1,72,2
2020/2/20,Massachusetts,20,3,1,75,1
2020/2/20,Michigan,20,2,1,77,0
2020/2/20,Minnesota,22,2,1,75,0
2020/2/20,Mississippi,23,3,0,74,0
2020/2/20,Missouri,21,3,3,73,0
2020/2/20,Montana,10,3,0,84,3
2020/2/20,Nebraska,17,2,0,78,3
2020/2/20,Nevada,24,4,1,69,2
2020/2/20,New Hampshire,20,0,0,78,2
2020/2/20,New Jersey,20,1,0,78,1
2020/2/20,New Mexico,26,3,1,66,4
2020/2/20,New York,23,5,1,70,1
2020/2/20,North Carolina,23,3,1,72,1
2020/2/20,North Dakota,30,4,0,61,5
2020/2/20,Ohio,26,4,1,69,0
2020/2/20,Oklahoma,29,2,0,67,2
2020/2/20,Oregon,17,2,2,78,1
2020/2/20,Pennsylvania,22,3,0,73,2
2020/2/20,Rhode Island,25,5,3,64,3
2020/2/20,South Carolina,19,1,1,77,2
2020/2/20,South Dakota,24,5,0,71,0
2020/2/20,Tennessee,24,3,0,72,1
2020/2/20,Texas,21,3,1,74,1
2020/2/20,Utah,16,2,4,76,2
2020/2/20,Vermont,16,15,0,69,0
2020/2/20,Virginia,22,3,1,72,2
2020/2/20,Washington,14,1,2,83,0
2020/2/20,West Virginia,20,3,0,72,5
2020/2/20,Wisconsin,19,4,2,74,1
2020/2/20,Wyoming,25,12,6,57,0
2020/2/21,Alabama,23,4,1,71,1
2020/2/21,Alaska,17,5,5,63,10
2020/2/21,Arizona,21,1,1,75,2
2020/2/21,Arkansas,25,6,2,67,0
2020/2/21,California,18,3,1,77,1
2020/2/21,Colorado,20,3,1,74,2
2020/2/21,Connecticut,20,3,2,75,0
2020/2/21,Delaware,17,0,3,77,3
2020/2/21,District of Columbia,15,3,3,79,0
2020/2/21,Florida,20,4,0,75,1
2020/2/21,Georgia,23,4,1,72,0
2020/2/21,Hawaii,14,4,2,78,2
2020/2/21,Idaho,17,4,2,76,1
2020/2/21,Illinois,23,4,0,72,1
2020/2/21,Indiana,22,2,0,75,1
2020/2/21,Iowa,16,5,1,77,1
2020/2/21,Kansas,15,1,2,82,0
2020/2/21,Kentucky,23,4,1,71,1
2020/2/21,Louisiana,27,6,0,66,1
2020/2/21,Maine,21,8,2,66,3
2020/2/21,Maryland,22,2,1,73,2
2020/2/21,Massachusetts,23,3,0,74,0
2020/2/21,Michigan,19,4,1,75,1
2020/2/21,Minnesota,19,3,0,77,1
2020/2/21,Mississippi,35,5,2,58,0
2020/2/21,Missouri,21,3,1,75,0
2020/2/21,Montana,10,4,0,86,0
2020/2/21,Nebraska,17,1,1,81,0
2020/2/21,Nevada,18,7,2,68,5
2020/2/21,New Hampshire,20,5,2,71,2
2020/2/21,New Jersey,20,4,1,74,1
2020/2/21,New Mexico,23,8,2,66,1
2020/2/21,New York,24,5,1,69,1
2020/2/21,North Carolina,26,4,1,68,1
2020/2/21,North Dakota,15,0,0,85,0
2020/2/21,Ohio,23,2,0,75,0
2020/2/21,Oklahoma,23,5,1,70,1
2020/2/21,Oregon,17,3,2,77,1
2020/2/21,Pennsylvania,19,2,0,77,2
2020/2/21,Rhode Island,25,0,0,75,0
2020/2/21,South Carolina,19,4,2,74,1
2020/2/21,South Dakota,11,5,0,84,0
2020/2/21,Tennessee,18,2,0,79,1
2020/2/21,Texas,22,3,0,74,1
2020/2/21,Utah,18,2,1,78,1
2020/2/21,Vermont,14,0,0,86,0
2020/2/21,Virginia,18,4,2,74,2
2020/2/21,Washington,15,2,2,80,1
2020/2/21,West Virginia,27,0,0,70,3
2020/2/21,Wisconsin,21,4,3,71,1
2020/2/21,Wyoming,19,9,0,72,0
2020/2/22,Alabama,17,2,0,80,1
2020/2/22,Alaska,12,0,6,77,5
2020/2/22,Arizona,20,3,1,74,2
2020/2/22,Arkansas,27,2,3,68,0
2020/2/22,California,18,4,0,77,1
2020/2/22,Colorado,17,3,0,79,1
2020/2/22,Connecticut,22,8,1,68,1
2020/2/22,Delaware,14,0,4,78,4
2020/2/22,District of Columbia,10,2,0,88,0
2020/2/22,Florida,19,2,1,77,1
2020/2/22,Georgia,22,5,0,72,1
2020/2/22,Hawaii,15,3,2,78,2
2020/2/22,Idaho,13,3,1,83,0
2020/2/22,Illinois,21,3,1,74,1
2020/2/22,Indiana,22,5,0,70,3
2020/2/22,Iowa,19,2,5,72,2
2020/2/22,Kansas,14,1,5,79,1
2020/2/22,Kentucky,20,4,1,74,1
2020/2/22,Louisiana,26,2,1,69,2
2020/2/22,Maine,19,6,2,73,0
2020/2/22,Maryland,18,6,1,74,1
2020/2/22,Massachusetts,19,2,0,78,1
2020/2/22,Michigan,16,3,0,79,2
2020/2/22,Minnesota,16,3,1,80,0
2020/2/22,Mississippi,30,4,0,66,0
2020/2/22,Missouri,21,2,0,77,0
2020/2/22,Montana,17,4,0,79,0
2020/2/22,Nebraska,14,1,2,79,4
2020/2/22,Nevada,23,2,0,75,0
2020/2/22,New Hampshire,19,2,2,77,0
2020/2/22,New Jersey,20,2,0,77,1
2020/2/22,New Mexico,17,3,1,78,1
2020/2/22,New York,19,4,1,75,1
2020/2/22,North Carolina,20,5,2,72,1
2020/2/22,North Dakota,12,4,4,76,4
2020/2/22,Ohio,22,3,0,74,1
2020/2/22,Oklahoma,26,5,0,67,2
2020/2/22,Oregon,15,2,2,80,1
2020/2/22,Pennsylvania,20,4,0,74,2
2020/2/22,Rhode Island,12,9,0,76,3
2020/2/22,South Carolina,20,6,0,72,2
2020/2/22,South Dakota,15,0,7,78,0
2020/2/22,Tennessee,15,3,1,80,1
2020/2/22,Texas,18,3,1,77,1
2020/2/22,Utah,20,1,0,79,0
2020/2/22,Vermont,14,5,0,81,0
2020/2/22,Virginia,19,4,1,75,1
2020/2/22,Washington,16,2,1,80,1
2020/2/22,West Virginia,20,6,3,67,4
2020/2/22,Wisconsin,18,5,1,76,0
2020/2/22,Wyoming,13,8,8,71,0
2020/2/23,Alabama,17,2,1,79,1
2020/2/23,Alaska,7,3,4,86,0
2020/2/23,Arizona,17,3,2,78,0
2020/2/23,Arkansas,15,4,1,80,0
2020/2/23,California,17,3,1,78,1
2020/2/23,Colorado,15,3,1,81,0
2020/2/23,Connecticut,10,2,0,88,0
2020/2/23,Delaware,17,3,4,76,0
2020/2/23,District of Columbia,13,5,3,78,1
2020/2/23,Florida,16,4,0,80,0
2020/2/23,Georgia,18,3,1,77,1
2020/2/23,Hawaii,10,1,2,87,0
2020/2/23,Idaho,14,3,1,82,0
2020/2/23,Illinois,17,3,1,79,0
2020/2/23,Indiana,18,3,1,78,0
2020/2/23,Iowa,12,2,2,83,1
2020/2/23,Kansas,20,3,2,74,1
2020/2/23,Kentucky,14,3,2,79,2
2020/2/23,Louisiana,21,3,0,76,0
2020/2/23,Maine,16,4,2,76,2
2020/2/23,Maryland,17,3,2,77,1
2020/2/23,Massachusetts,14,3,2,80,1
2020/2/23,Michigan,12,2,0,85,1
2020/2/23,Minnesota,14,3,1,82,0
2020/2/23,Mississippi,15,3,1,80,1
2020/2/23,Missouri,15,2,1,81,1
2020/2/23,Montana,12,6,3,79,0
2020/2/23,Nebraska,17,4,1,76,2
2020/2/23,Nevada,17,3,1,79,0
2020/2/23,New Hampshire,13,4,2,81,0
2020/2/23,New Jersey,15,3,1,80,1
2020/2/23,New Mexico,14,3,1,82,0
2020/2/23,New York,16,3,1,80,0
2020/2/23,North Carolina,16,3,1,80,0
2020/2/23,North Dakota,17,3,3,77,0
2020/2/23,Ohio,17,3,1,78,1
2020/2/23,Oklahoma,17,1,2,80,0
2020/2/23,Oregon,13,2,2,83,0
2020/2/23,Pennsylvania,15,2,1,81,1
2020/2/23,Rhode Island,18,2,0,80,0
2020/2/23,South Carolina,18,3,1,76,2
2020/2/23,South Dakota,18,0,4,74,4
2020/2/23,Tennessee,16,4,0,80,0
2020/2/23,Texas,16,3,1,79,1
2020/2/23,Utah,15,3,1,80,1
2020/2/23,Vermont,14,4,3,79,0
2020/2/23,Virginia,17,3,1,78,1
2020/2/23,Washington,15,3,1,80,1
2020/2/23,West Virginia,19,3,2,74,2
2020/2/23,Wisconsin,13,3,2,81,1
2020/2/23,Wyoming,19,5,0,76,0
2020/2/24,Alabama,18,3,1,78,0
2020/2/24,Alaska,15,4,2,76,3
2020/2/24,Arizona,13,2,2,82,1
2020/2/24,Arkansas,15,3,0,82,0
2020/2/24,California,14,3,1,81,1
2020/2/24,Colorado,14,3,1,82,0
2020/2/24,Connecticut,14,3,1,82,0
2020/2/24,Delaware,17,2,2,79,0
2020/2/24,District of Columbia,10,4,1,85,0
2020/2/24,Florida,15,3,1,81,0
2020/2/24,Georgia,17,3,1,79,0
2020/2/24,Hawaii,11,4,2,82,1
2020/2/24,Idaho,11,4,2,83,0
2020/2/24,Illinois,13,2,1,84,0
2020/2/24,Indiana,15,3,1,81,0
2020/2/24,Iowa,13,3,1,82,1
2020/2/24,Kansas,13,2,1,83,1
2020/2/24,Kentucky,14,3,1,82,0
2020/2/24,Louisiana,19,3,2,76,0
2020/2/24,Maine,11,2,1,85,1
2020/2/24,Maryland,15,3,1,80,1
2020/2/24,Massachusetts,13,3,1,83,0
2020/2/24,Michigan,11,3,0,86,0
2020/2/24,Minnesota,10,2,2,86,0
2020/2/24,Mississippi,12,2,1,83,2
2020/2/24,Missouri,12,2,1,84,1
2020/2/24,Montana,12,1,1,84,2
2020/2/24,Nebraska,11,2,0,86,1
2020/2/24,Nevada,15,3,1,81,0
2020/2/24,New Hampshire,13,4,3,78,2
2020/2/24,New Jersey,14,4,0,82,0
2020/2/24,New Mexico,12,5,2,81,0
2020/2/24,New York,14,4,1,81,0
2020/2/24,North Carolina,16,3,0,81,0
2020/2/24,North Dakota,10,2,6,80,2
2020/2/24,Ohio,13,2,1,83,1
2020/2/24,Oklahoma,19,3,3,74,1
2020/2/24,Oregon,12,1,1,86,0
2020/2/24,Pennsylvania,15,2,1,82,0
2020/2/24,Rhode Island,14,2,1,82,1
2020/2/24,South Carolina,14,3,1,81,1
2020/2/24,South Dakota,13,2,2,83,0
2020/2/24,Tennessee,14,2,2,82,0
2020/2/24,Texas,16,4,1,79,0
2020/2/24,Utah,15,2,2,80,1
2020/2/24,Vermont,7,2,9,80,2
2020/2/24,Virginia,14,2,1,82,1
2020/2/24,Washington,13,3,1,82,1
2020/2/24,West Virginia,14,4,2,77,3
2020/2/24,Wisconsin,13,3,1,83,0
2020/2/24,Wyoming,13,5,0,82,0
2020/2/25,Alabama,17,4,0,79,0
2020/2/25,Alaska,12,2,1,85,0
2020/2/25,Arizona,17,5,1,77,0
2020/2/25,Arkansas,17,2,1,80,0
2020/2/25,California,16,3,1,79,1
2020/2/25,Colorado,16,3,1,80,0
2020/2/25,Connecticut,18,4,1,77,0
2020/2/25,Delaware,20,5,0,74,1
2020/2/25,District of Columbia,15,4,1,80,0
2020/2/25,Florida,17,5,0,78,0
2020/2/25,Georgia,18,5,0,77,0
2020/2/25,Hawaii,17,5,0,77,1
2020/2/25,Idaho,15,2,2,80,1
2020/2/25,Illinois,15,4,0,81,0
2020/2/25,Indiana,16,3,1,80,0
2020/2/25,Iowa,11,2,1,86,0
2020/2/25,Kansas,13,4,0,82,1
2020/2/25,Kentucky,17,3,0,80,0
2020/2/25,Louisiana,19,5,1,74,1
2020/2/25,Maine,17,6,0,77,0
2020/2/25,Maryland,16,4,1,79,0
2020/2/25,Massachusetts,15,4,0,81,0
2020/2/25,Michigan,14,3,1,81,1
2020/2/25,Minnesota,11,3,1,85,0
2020/2/25,Mississippi,12,1,3,83,1
2020/2/25,Missouri,14,3,0,82,1
2020/2/25,Montana,13,2,2,83,0
2020/2/25,Nebraska,11,1,2,85,1
2020/2/25,Nevada,16,4,1,79,0
2020/2/25,New Hampshire,15,2,1,81,1
2020/2/25,New Jersey,18,5,0,77,0
2020/2/25,New Mexico,16,4,1,78,1
2020/2/25,New York,16,4,0,80,0
