Mortality_Rate,level_mr,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face_mask,covid_19,coronavirus,sanitizer,Air_value_avg_perday,level_ICU_per_60,level_trends_mask,level_trends_face_mask,level_trends_covid_19,level_trends_coronavirus,level_trends_sanitizer,level_air_avg
0.012587412587412600,2,1291.6198347107400,14,6,4,75,1,43.4,3,3,3,2,1,1,2
0.027737752161383300,2,1038.7469813391900,11,3,4,81,1,42.5,3,2,2,2,2,1,2
0.014840182648401800,2,1352.2794117647100,11,5,4,78,2,36.0,3,2,2,2,2,2,2
0.03924218051831990,2,1063.1409412955500,9,3,4,83,1,35.8,3,2,2,2,2,1,2
0.01606547438617760,2,949.8581050740910,11,4,4,79,2,46.3125,2,2,2,2,2,2,2
0.016877637130801700,2,635.5252100840340,11,6,3,78,2,29.0,1,2,3,1,2,2,1
0.03492262651610210,2,782.666566083283,10,4,3,82,1,31.25,2,2,2,1,2,1,1
0.045454545454545500,2,752.1231203007520,14,6,4,74,2,36.4,2,3,3,2,1,2,2
0.02561837455830390,2,1409.608497723820,13,6,5,75,1,24.307692307692300,3,3,3,3,1,1,1
0.016629637110348100,2,955.2079520353420,11,4,4,80,1,41.65217391304350,2,2,2,2,2,1,2
0.021100537856847300,2,906.0342857142860,12,5,4,77,2,44.875,2,2,2,2,1,2,2
0.01875,2,1226.2894736842100,10,5,5,78,2,37.0,3,2,2,3,2,2,2
0.01739550616090840,2,642.6704391127210,10,4,4,80,2,46.111111111111100,1,2,2,2,2,2,2
0.017927170868347300,2,745.0335537990000,12,4,4,78,2,41.21739130434780,1,2,2,2,2,2,2
0.0074455899198167200,1,783.153982300885,11,5,5,78,1,44.0,2,2,2,3,2,1,2
0.04,2,1661.5851063829800,13,5,6,75,1,39.0,3,3,2,3,1,1,2
0.019790104947526200,2,1018.9703748488500,13,5,4,76,2,37.0,3,3,2,2,1,2,2
0.04601932811780950,2,1165.003162055340,13,5,4,77,1,29.047619047619000,3,3,2,2,1,1,1
0.009708737864077670,1,718.6830015313940,9,3,5,81,2,39.333333333333300,1,2,2,3,2,2,2
0.035686578743211800,2,1093.3899913718700,11,5,4,79,1,48.73684210526320,3,2,2,2,2,1,3
0.0,1,1211.6078431372500,9,3,3,84,1,42.125,3,2,2,1,2,1,2
0.028350515463917500,2,695.1239399869540,9,4,4,81,2,31.2,1,2,2,2,2,2,1
0.030973451327433600,2,983.5882352941180,16,7,5,71,1,17.333333333333300,2,3,3,3,1,1,1
0.026350461133069800,2,963.879409878127,11,4,4,80,1,33.6,2,2,2,2,2,1,2
0.018,2,895.5628415300550,11,4,5,79,1,34.57142857142860,2,2,2,3,2,1,2
0.026194634068899800,2,993.7720087217230,16,6,4,73,1,34.774193548387100,2,3,3,2,1,1,2
0.034129089301503100,2,645.7082028804010,12,5,5,77,1,38.6,1,2,2,3,1,1,2
0.04189692841537080,2,1195.1706231454000,10,4,4,80,2,42.0,3,2,2,2,2,2,2
0.017025089605734800,2,1186.731182795700,10,4,4,81,1,47.0,3,2,2,2,2,1,2
0.01999223602484470,2,927.9321912919340,10,3,4,81,2,35.3,2,2,2,2,2,2,2
0.03656196343803660,2,742.884370015949,10,4,4,81,1,40.357142857142900,1,2,2,2,2,1,2
0.012195121951219500,2,1626.2587064676600,18,9,6,65,2,16.0,3,3,3,3,1,2,1
0.012396694214876000,2,1089.6433121019100,9,3,4,83,1,33.1,3,2,2,2,2,1,2
0.03064066852367690,2,831.6262722646310,10,3,5,80,2,42.75,2,2,2,3,2,2,2
0.03415783274440520,2,735.7436861902200,9,3,4,82,2,34.55555555555560,1,2,2,2,2,2,2
0.023580786026200900,2,1281.056880733950,11,5,5,78,1,41.5,3,2,2,3,2,1,2
0.032504780114722800,2,782.8057366362450,10,4,4,80,2,53.75,2,2,2,2,2,2,3
0.05657093124456050,2,680.9985632183910,9,3,4,82,2,40.125,1,2,2,2,2,2,2
0.03828537874339400,2,726.7866563227310,10,4,4,79,3,45.714285714285700,1,2,2,2,2,3,2
0.0260707635009311,2,1362.41015625,10,4,4,80,2,29.75,3,2,2,2,2,2,1
0.022427202025682800,2,1068.7116402116400,11,5,4,79,1,49.0,3,2,2,2,2,1,3
0.02578916021441330,2,1110.0942684766200,11,4,4,79,2,42.166666666666700,3,2,2,2,2,2,2
0.047134571906025800,2,919.3227404044570,10,3,4,81,2,35.8125,2,2,2,2,2,2,2
0.033795493934142100,2,973.5807002561910,10,3,5,81,1,39.875,2,2,2,3,2,1,2
0.03344982526210680,2,746.1941747572820,12,5,4,77,2,50.166666666666700,1,2,2,2,1,2,3
0.02679962605172950,2,706.4819915254240,11,4,5,79,1,54.857142857142900,1,2,2,3,2,1,3
0.018072289156626500,2,1518.0969696969700,10,4,5,80,1,31.714285714285700,3,2,2,3,2,1,1
0.023121387283237000,2,889.4522727272730,11,5,4,79,1,19.5,2,2,2,2,2,1,1
0.03187250996015940,2,654.8088888888890,11,4,4,79,2,40.333333333333300,1,2,2,2,2,2,2
0.01740294511378850,2,1291.6198347107400,13,6,4,75,2,42.2,3,3,3,2,1,2,2
0.03170520901406080,2,1038.7469813391900,12,4,4,79,1,42.5,3,2,2,2,2,1,2
0.014412416851441200,2,1352.2794117647100,11,4,5,78,2,37.625,3,2,2,3,2,2,2
0.04149317163265170,2,1063.1409412955500,9,3,4,83,1,31.0,3,2,2,2,2,1,1
0.01886253215204340,2,949.8581050740910,10,4,4,81,1,44.1875,2,2,2,2,2,1,2
0.01593625498007970,2,635.5252100840340,10,5,4,78,3,30.25,1,2,2,2,2,3,1
0.03749028749028750,2,782.666566083283,9,4,4,82,1,31.75,2,2,2,2,2,1,1
0.051769331585845300,2,752.1231203007520,12,4,5,78,1,48.2,2,2,2,3,2,1,3
0.0279424216765453,2,1409.608497723820,12,5,4,78,1,31.153846153846200,3,2,2,2,2,1,1
0.01912091876615960,2,955.2079520353420,11,4,4,80,1,40.21739130434780,2,2,2,2,2,1,2
0.021100537856847300,2,906.0342857142860,10,4,4,80,2,37.0,2,2,2,2,2,2,2
0.015267175572519100,2,1226.2894736842100,10,4,7,76,3,33.714285714285700,3,2,2,3,1,3,2
0.018336007334402900,2,642.6704391127210,10,3,5,80,2,38.666666666666700,1,2,2,3,2,2,2
0.019331083154341800,2,745.0335537990000,11,4,4,79,2,49.04347826086960,1,2,2,2,2,2,3
0.007008086253369270,1,783.153982300885,11,5,4,79,1,44.57142857142860,2,2,2,2,2,1,2
0.03801652892561980,2,1661.5851063829800,10,4,5,80,1,41.8,3,2,2,3,2,1,2
0.01810699588477370,2,1018.9703748488500,13,5,4,77,1,30.285714285714300,3,3,2,2,1,1,1
0.04592496765847350,2,1165.003162055340,11,4,5,79,1,33.476190476190500,3,2,2,3,2,1,2
0.008281573498964800,1,718.6830015313940,9,3,3,84,1,40.833333333333300,1,2,2,1,2,1,2
0.03690036900369000,2,1093.3899913718700,10,4,5,80,1,42.578947368421100,3,2,2,3,2,1,2
0.0,1,1211.6078431372500,11,5,4,79,1,36.375,3,2,2,2,2,1,2
0.02589715131335550,2,695.1239399869540,10,4,4,81,1,42.0,1,2,2,2,2,1,2
0.029787234042553200,2,983.5882352941180,12,5,5,77,1,22.333333333333300,2,2,2,3,1,1,1
0.029489728296885400,2,963.879409878127,11,4,4,80,1,39.0,2,2,2,2,2,1,2
0.01876675603217160,2,895.5628415300550,11,4,5,79,1,19.285714285714300,2,2,2,3,2,1,1
0.027600202942668700,2,993.7720087217230,15,6,4,74,1,34.516129032258100,2,3,3,2,1,1,2
0.034129089301503100,2,645.7082028804010,11,5,5,78,1,36.0,1,2,2,3,2,1,2
0.03883892068683570,2,1195.1706231454000,11,4,4,80,1,40.5,3,2,2,2,2,1,2
0.01902398676592230,2,1186.731182795700,12,4,4,78,2,45.0,3,2,2,2,2,2,2
0.021632852603275500,2,927.9321912919340,11,4,4,80,1,44.55,2,2,2,2,2,1,2
0.035869770963467700,2,742.884370015949,9,3,4,82,2,36.285714285714300,1,2,2,2,2,2,2
0.013574660633484200,2,1626.2587064676600,18,8,5,67,2,16.333333333333300,3,3,3,3,1,2,1
0.01461038961038960,2,1089.6433121019100,9,3,4,83,1,33.9,3,2,2,2,2,1,2
0.03215199123127510,2,831.6262722646310,10,4,4,80,2,34.75,2,2,2,2,2,2,2
0.038576602109904000,2,735.7436861902200,9,4,5,81,1,31.666666666666700,1,2,2,3,2,1,1
0.02283464566929130,2,1281.056880733950,10,4,6,79,1,29.75,3,2,2,3,2,1,1
0.03763440860215050,2,782.8057366362450,11,5,4,79,1,44.0,2,2,2,2,2,1,2
0.054436987322893400,2,680.9985632183910,11,3,4,80,2,45.5,1,2,2,2,2,2,2
0.0383963244544112,2,726.7866563227310,10,4,4,80,2,53.42857142857140,1,2,2,2,2,2,3
0.02857142857142860,2,1362.41015625,11,4,3,81,1,30.75,3,2,2,1,2,1,1
0.02231204527081650,2,1068.7116402116400,13,4,4,78,1,45.333333333333300,3,3,2,2,2,1,2
0.026556148038646300,2,1110.0942684766200,11,4,4,79,2,41.666666666666700,3,2,2,2,2,2,2
0.050037202380952400,2,919.3227404044570,10,4,4,81,1,36.0625,2,2,2,2,2,1,2
0.04032258064516130,2,973.5807002561910,10,4,5,80,1,33.375,2,2,2,3,2,1,2
0.033628318584070800,2,746.1941747572820,11,5,4,78,2,52.333333333333300,1,2,2,2,2,2,3
0.027097902097902100,2,706.4819915254240,11,4,5,78,2,32.142857142857100,1,2,2,3,2,2,2
0.01694915254237290,2,1518.0969696969700,7,3,6,83,1,33.42857142857140,3,2,2,3,2,1,2
0.02464788732394370,2,889.4522727272730,11,4,5,79,1,18.5,2,2,2,3,2,1,1
0.03298045602605860,2,654.8088888888890,12,4,4,78,2,39.833333333333300,1,2,2,2,2,2,2
0.02564102564102560,2,1291.6198347107400,13,5,6,75,1,39.6,3,3,2,3,1,1,2
0.033492072824191100,2,1038.7469813391900,14,5,3,77,1,43.5,3,3,2,1,1,1,2
0.018497109826589600,2,1352.2794117647100,11,4,4,79,2,39.875,3,2,2,2,2,2,2
0.04368304909784340,2,1063.1409412955500,9,3,4,83,1,32.5,3,2,2,2,2,1,2
0.020342612419700200,2,949.8581050740910,10,4,4,81,1,44.5,2,2,2,2,2,1,2
0.01858736059479550,2,635.5252100840340,10,4,5,79,2,25.0,1,2,2,3,2,2,1
0.03864296081277210,2,782.666566083283,9,4,4,82,1,33.95,2,2,2,2,2,1,2
0.04744958481613290,2,752.1231203007520,12,4,5,78,1,45.5,2,2,2,3,2,1,2
0.033308099924299800,2,1409.608497723820,11,4,5,79,1,30.846153846153800,3,2,2,3,2,1,1
0.018852459016393400,2,955.2079520353420,10,4,4,80,2,40.391304347826100,2,2,2,2,2,2,2
0.023988542785535300,2,906.0342857142860,11,4,4,79,2,40.375,2,2,2,2,2,2,2
0.013422818791946300,2,1226.2894736842100,10,3,7,78,2,23.285714285714300,3,2,2,3,2,2,1
0.02028485110056110,2,642.6704391127210,9,3,5,81,2,29.88888888888890,1,2,2,3,2,2,1
0.01873661670235550,2,745.0335537990000,11,4,4,79,2,49.95652173913040,1,2,2,2,2,2,3
0.007004310344827590,1,783.153982300885,11,4,4,80,1,41.142857142857100,2,2,2,2,2,1,2
0.03662420382165610,2,1661.5851063829800,14,5,6,73,2,37.6,3,3,2,3,1,2,2
0.026966848095002500,2,1018.9703748488500,13,4,4,78,1,42.857142857142900,3,3,2,2,2,1,2
0.04730781201369440,2,1165.003162055340,10,4,5,80,1,33.95238095238100,3,2,2,3,2,1,2
0.009727626459143970,1,718.6830015313940,9,3,3,83,2,44.5,1,2,2,1,2,2,2
0.038461538461538500,2,1093.3899913718700,11,4,4,79,2,38.21052631578950,3,2,2,2,2,2,2
0.0,1,1211.6078431372500,12,5,3,78,2,44.25,3,2,2,1,2,2,2
0.027146250424160200,2,695.1239399869540,9,4,5,81,1,43.2,1,2,2,3,2,1,2
0.028455284552845500,2,983.5882352941180,14,5,8,72,1,16.333333333333300,2,3,2,3,1,1,1
0.031169665809768600,2,963.879409878127,12,5,4,78,1,40.7,2,2,2,2,2,1,2
0.017933390264731000,2,895.5628415300550,10,4,5,79,2,27.142857142857100,2,2,2,3,2,2,1
0.027655234571415000,2,993.7720087217230,16,5,4,73,2,37.516129032258100,2,3,2,2,1,2,2
0.03643985811028700,2,645.7082028804010,13,5,5,76,1,40.3,1,3,2,3,1,1,2
0.04251281078003420,2,1195.1706231454000,13,4,4,77,2,37.166666666666700,3,3,2,2,1,2,2
0.024132730015083000,2,1186.731182795700,13,5,3,78,1,39.0,3,3,2,1,2,1,2
0.022246306542695800,2,927.9321912919340,13,5,4,77,1,44.25,2,3,2,2,1,1,2
0.036221158032215900,2,742.884370015949,11,4,4,79,2,35.642857142857100,1,2,2,2,2,2,2
0.013574660633484200,2,1626.2587064676600,19,11,4,64,2,24.0,3,3,3,2,1,2,1
0.01772525849335300,2,1089.6433121019100,9,3,4,84,0,32.8,3,2,2,2,2,1,2
0.03337619500195670,2,831.6262722646310,12,4,5,77,2,34.0,2,2,2,3,1,2,2
0.04343419719125530,2,735.7436861902200,10,4,5,80,1,28.166666666666700,1,2,2,3,2,1,1
0.0223342939481268,2,1281.056880733950,11,5,5,77,2,40.0,3,2,2,3,1,2,2
0.03760071620411820,2,782.8057366362450,11,4,4,80,1,51.5,2,2,2,2,2,1,3
0.05316007088009450,2,680.9985632183910,12,4,5,77,2,41.0,1,2,2,3,1,2,2
0.039214667843972400,2,726.7866563227310,10,5,4,79,2,40.857142857142900,1,2,2,2,2,2,2
0.02901023890784980,2,1362.41015625,9,4,4,81,2,21.0,3,2,2,2,2,2,1
0.024540757749713000,2,1068.7116402116400,15,6,4,73,2,40.666666666666700,3,3,3,2,1,2,2
0.02855916849432630,2,1110.0942684766200,13,5,5,75,2,29.166666666666700,3,3,2,3,1,2,1
0.056877953106891300,2,919.3227404044570,10,4,5,79,2,31.875,2,2,2,3,2,2,1
0.04266467065868260,2,973.5807002561910,11,4,5,78,2,34.25,2,2,2,3,2,2,2
0.03321182665046580,2,746.1941747572820,13,5,4,75,3,40.0,1,3,2,2,1,3,2
0.025404157043879900,2,706.4819915254240,12,5,5,76,2,36.57142857142860,1,2,2,3,1,2,2
0.01643835616438360,2,1518.0969696969700,7,3,4,84,2,27.857142857142900,3,2,2,2,2,2,1
0.023622047244094500,2,889.4522727272730,13,4,4,77,2,17.5,2,3,2,2,1,2,1
0.03306392358559880,2,654.8088888888890,12,5,4,77,2,42.666666666666700,1,2,2,2,1,2,2
0.02564102564102560,2,1291.6198347107400,14,5,6,74,1,34.4,3,3,2,3,1,1,2
0.03539239393273250,2,1038.7469813391900,15,5,4,75,1,37.25,3,3,2,2,1,1,2
0.01572617946345980,2,1352.2794117647100,12,5,5,76,2,45.875,3,2,2,3,1,2,2
0.045646018520667500,2,1063.1409412955500,11,3,4,81,1,28.5,3,2,2,2,2,1,1
0.020933165195460300,2,949.8581050740910,12,4,4,78,2,41.9375,2,2,2,2,2,2,2
0.02158273381294960,2,635.5252100840340,10,3,3,82,2,31.75,1,2,2,1,2,2,1
0.03929908132017690,2,782.666566083283,11,4,3,80,2,29.5,2,2,2,1,2,2,1
0.04905239687848380,2,752.1231203007520,14,5,5,74,2,44.6,2,3,2,3,1,2,2
0.03328290468986380,2,1409.608497723820,12,4,5,78,1,21.923076923076900,3,2,2,3,2,1,1
0.020846840556580700,2,955.2079520353420,12,4,4,78,2,36.52173913043480,2,2,2,2,2,2,2
0.023475709162047600,2,906.0342857142860,12,4,4,78,2,39.75,2,2,2,2,2,2,2
0.011194029850746300,2,1226.2894736842100,11,4,6,77,2,24.285714285714300,3,2,2,3,1,2,1
0.02003680228992030,2,642.6704391127210,10,3,5,80,2,28.88888888888890,1,2,2,3,2,2,1
0.01966129698471710,2,745.0335537990000,12,4,5,77,2,45.52173913043480,1,2,2,3,1,2,2
0.008083689966714220,1,783.153982300885,11,4,6,78,1,47.142857142857100,2,2,2,3,2,1,2
0.035346097201767300,2,1661.5851063829800,13,6,6,72,3,35.8,3,3,3,3,1,3,2
0.02683521845198490,2,1018.9703748488500,13,4,4,77,2,35.142857142857100,3,3,2,2,1,2,2
0.047731989327008600,2,1165.003162055340,12,4,5,78,1,25.80952380952380,3,2,2,3,2,1,1
0.008710801393728220,1,718.6830015313940,10,5,4,80,1,38.0,1,2,2,2,2,1,2
0.041720990873533200,2,1093.3899913718700,10,4,5,79,2,37.578947368421100,3,2,2,3,2,2,2
0.0,1,1211.6078431372500,6,2,5,86,1,47.125,3,1,1,3,3,1,2
0.028598072738576300,2,695.1239399869540,11,3,4,80,2,47.0,1,2,2,2,2,2,2
0.0311284046692607,2,983.5882352941180,15,4,7,73,1,33.333333333333300,2,3,2,3,1,1,2
0.03183023872679050,2,963.879409878127,12,4,6,76,2,35.6,2,2,2,3,1,2,2
0.02035830618892510,2,895.5628415300550,13,5,5,75,2,27.428571428571400,2,3,2,3,1,2,1
0.027826407444946100,2,993.7720087217230,17,6,5,70,2,38.74193548387100,2,3,3,3,1,2,2
0.03838476892369110,2,645.7082028804010,13,5,6,75,1,39.8,1,3,2,3,1,1,2
0.04291920069504780,2,1195.1706231454000,13,5,4,77,1,42.333333333333300,3,3,2,2,1,1,2
0.02231237322515210,2,1186.731182795700,14,4,3,77,2,44.0,3,3,2,1,1,2,2
0.023683356764356000,2,927.9321912919340,15,5,4,74,2,48.3,2,3,2,2,1,2,3
0.03528250678509750,2,742.884370015949,12,5,6,76,1,42.5,1,2,2,3,1,1,2
0.017204301075268800,2,1626.2587064676600,23,10,6,59,2,26.0,3,3,3,3,1,2,1
0.01790830945558740,2,1089.6433121019100,10,4,4,81,1,30.0,3,2,2,2,2,1,1
0.03529718456725760,2,831.6262722646310,13,5,5,75,2,40.083333333333300,2,3,2,3,1,2,2
0.04438466711499660,2,735.7436861902200,11,4,5,78,2,36.44444444444440,1,2,2,3,2,2,2
0.022516556291390700,2,1281.056880733950,12,6,4,76,2,47.375,3,2,3,2,1,2,2
0.043137254901960800,2,782.8057366362450,13,5,5,76,1,53.25,2,3,2,3,1,1,3
0.05316007088009450,2,680.9985632183910,11,4,6,77,2,45.25,1,2,2,3,1,2,2
0.04027180973318680,2,726.7866563227310,15,5,5,73,2,47.0,1,3,2,3,1,2,2
0.030844155844155800,2,1362.41015625,11,5,4,78,2,27.75,3,2,2,2,2,2,1
0.02677410969586690,2,1068.7116402116400,16,6,4,72,2,47.666666666666700,3,3,3,2,1,2,2
0.0300087489063867,2,1110.0942684766200,15,6,5,72,2,39.666666666666700,3,3,3,3,1,2,2
0.058631645837746200,2,919.3227404044570,11,4,5,78,2,42.125,2,2,2,3,2,2,2
0.04484933426769450,2,973.5807002561910,12,5,6,76,1,43.25,2,2,2,3,1,1,2
0.03520060560181680,2,746.1941747572820,13,5,4,76,2,43.333333333333300,1,3,2,2,1,2,2
0.028237585199610500,2,706.4819915254240,13,5,7,74,1,33.285714285714300,1,3,2,3,1,1,2
0.015915119363395200,2,1518.0969696969700,10,4,5,80,1,23.0,3,2,2,3,2,1,1
0.024320457796852600,2,889.4522727272730,13,5,6,74,2,22.5,2,3,2,3,1,2,1
0.03774981495188750,2,654.8088888888890,12,4,4,78,2,35.5,1,2,2,2,2,2,2
0.024858757062146900,2,1291.6198347107400,14,6,4,75,1,39.4,3,3,3,2,1,1,2
0.037540197073137200,2,1038.7469813391900,16,6,4,73,1,41.5,3,3,3,2,1,1,2
0.017415215398716800,2,1352.2794117647100,11,4,5,79,1,48.75,3,2,2,3,2,1,3
0.04765613779236130,2,1063.1409412955500,13,4,4,78,1,32.6,3,3,2,2,2,1,2
0.020440973817179600,2,949.8581050740910,14,5,4,75,2,44.3125,2,3,2,2,1,2,2
0.023890784982935200,2,635.5252100840340,11,4,4,80,1,27.25,1,2,2,2,2,1,1
0.03952,2,782.666566083283,11,4,5,78,2,35.45,2,2,2,3,2,2,2
0.05032119914346900,2,752.1231203007520,15,5,6,72,2,33.7,2,3,2,3,1,2,2
0.0350109409190372,2,1409.608497723820,12,5,6,76,1,19.846153846153800,3,2,2,3,1,1,1
0.023159445646668800,2,955.2079520353420,13,5,5,75,2,40.34782608695650,2,3,2,3,1,2,2
0.024914356898162600,2,906.0342857142860,12,5,5,76,2,41.625,2,2,2,3,1,2,2
0.009584664536741210,1,1226.2894736842100,10,4,8,77,1,32.714285714285700,3,2,2,3,1,1,2
0.020654715510522200,2,642.6704391127210,12,4,5,77,2,37.111111111111100,1,2,2,3,1,2,2
0.020425401213238100,2,745.0335537990000,13,5,6,74,2,46.21739130434780,1,3,2,3,1,2,2
0.008155867693701860,1,783.153982300885,12,5,6,76,1,44.42857142857140,2,2,2,3,1,1,2
0.035161744022503500,2,1661.5851063829800,15,6,9,68,2,38.8,3,3,3,3,1,2,2
0.025605672641323600,2,1018.9703748488500,15,5,4,74,2,39.714285714285700,3,3,2,2,1,2,2
0.047441058079356000,2,1165.003162055340,14,5,5,75,1,25.047619047619000,3,3,2,3,1,1,1
0.008665511265164640,1,718.6830015313940,9,4,6,80,1,44.166666666666700,1,2,2,3,2,1,2
0.04263927793339560,2,1093.3899913718700,11,4,4,79,2,53.05263157894740,3,2,2,2,2,2,3
0.0,1,1211.6078431372500,11,5,3,81,0,43.0,3,2,2,1,2,1,2
0.026101599775470100,2,695.1239399869540,9,3,5,82,1,43.2,1,2,2,3,2,1,2
0.029411764705882400,2,983.5882352941180,9,2,10,78,1,32.0,2,2,1,3,2,1,1
0.032467532467532500,2,963.879409878127,9,3,6,81,1,35.7,2,2,2,3,2,1,2
0.02109375,2,895.5628415300550,10,3,7,78,2,21.0,2,2,2,3,2,2,1
0.028076332529063400,2,993.7720087217230,13,5,4,77,1,39.58064516129030,2,3,2,2,1,1,2
0.03955111536882440,2,645.7082028804010,12,4,6,77,1,36.5,1,2,2,3,1,1,2
0.04603240548400500,2,1195.1706231454000,10,3,4,81,2,48.333333333333300,3,2,2,2,2,2,3
0.021538461538461500,2,1186.731182795700,11,5,4,78,2,47.0,3,2,2,2,2,2,2
0.023171651168635300,2,927.9321912919340,12,4,4,78,2,55.3,2,2,2,2,2,2,3
0.03477353035656920,2,742.884370015949,10,3,5,81,1,47.357142857142900,1,2,2,3,2,1,2
0.018036072144288600,2,1626.2587064676600,18,7,5,69,1,33.0,3,3,3,3,1,1,2
0.019189765458422200,2,1089.6433121019100,7,3,6,83,1,30.1,3,2,2,3,2,1,1
0.03452906196048340,2,831.6262722646310,11,4,6,78,1,31.333333333333300,2,2,2,3,2,1,1
0.043264379414732600,2,735.7436861902200,10,3,5,80,2,31.38888888888890,1,2,2,3,2,2,1
0.0258349086326402,2,1281.056880733950,12,5,5,77,1,39.375,3,2,2,3,1,1,2
0.041666666666666700,2,782.8057366362450,12,4,4,79,1,38.0,2,2,2,2,2,1,2
0.049414161996943500,2,680.9985632183910,10,3,5,81,1,39.5,1,2,2,3,2,1,2
0.04078659868900220,2,726.7866563227310,10,3,4,81,2,61.57142857142860,1,2,2,2,2,2,3
0.030015797788309600,2,1362.41015625,9,4,5,81,1,34.25,3,2,2,3,2,1,2
0.028693009118541000,2,1068.7116402116400,13,5,4,76,2,52.0,3,3,2,2,1,2,3
0.029676153091265900,2,1110.0942684766200,11,4,5,78,2,38.833333333333300,3,2,2,3,2,2,2
0.061004784688995200,2,919.3227404044570,9,3,5,82,1,38.8125,2,2,2,3,2,1,2
0.0431832202344232,2,973.5807002561910,9,4,6,80,1,34.375,2,2,2,3,2,1,2
0.034519956850053900,2,746.1941747572820,10,4,4,80,2,50.0,1,2,2,2,2,2,3
0.027641133754977700,2,706.4819915254240,11,3,6,79,1,32.285714285714300,1,2,2,3,2,1,2
0.015503875968992200,2,1518.0969696969700,7,3,6,83,1,29.0,3,2,2,3,2,1,1
0.021491782553729500,2,889.4522727272730,10,4,5,80,1,17.0,2,2,2,3,2,1,1
0.039492242595204500,2,654.8088888888890,10,3,5,81,1,38.5,1,2,2,3,2,1,2
0.024757804090419800,2,1291.6198347107400,12,4,5,78,1,46.4,3,2,2,3,2,1,2
0.03799514955537590,2,1038.7469813391900,12,4,4,79,1,44.5,3,2,2,2,2,1,2
0.020883534136546200,2,1352.2794117647100,9,3,4,83,1,38.875,3,2,2,2,2,1,2
0.0496474160596298,2,1063.1409412955500,10,3,5,81,1,36.2,3,2,2,3,2,1,2
0.01947483588621440,2,949.8581050740910,11,4,4,79,2,44.0,2,2,2,2,2,2,2
0.022727272727272700,2,635.5252100840340,10,3,5,80,2,28.25,1,2,2,3,2,2,1
0.038310115081768600,2,782.666566083283,9,4,4,82,1,33.5,2,2,2,2,2,1,2
0.048730964467005100,2,752.1231203007520,13,4,5,77,1,29.4,2,3,2,3,1,1,1
0.034053700065487900,2,1409.608497723820,10,4,5,80,1,23.153846153846200,3,2,2,3,2,1,1
0.024282849420176100,2,955.2079520353420,10,3,4,81,2,42.04347826086960,2,2,2,2,2,2,2
0.02469879518072290,2,906.0342857142860,10,4,5,80,1,39.5,2,2,2,3,2,1,2
0.00821917808219178,1,1226.2894736842100,10,4,7,77,2,27.571428571428600,3,2,2,3,1,2,1
0.01924473493100940,2,642.6704391127210,9,3,5,82,1,31.0,1,2,2,3,2,1,1
0.020691672150325400,2,745.0335537990000,10,4,5,79,2,44.04347826086960,1,2,2,3,2,2,2
0.007815892314372560,1,783.153982300885,8,3,5,83,1,47.0,2,2,2,3,2,1,2
0.037138927097661600,2,1661.5851063829800,11,4,6,78,1,41.0,3,2,2,3,2,1,2
0.026734926052332200,2,1018.9703748488500,11,4,5,78,2,37.285714285714300,3,2,2,3,2,2,2
0.04769535300216800,2,1165.003162055340,11,4,6,78,1,26.238095238095200,3,2,2,3,2,1,1
0.01011804384485670,2,718.6830015313940,9,3,4,82,2,45.333333333333300,1,2,2,2,2,2,2
0.04310086800359170,2,1093.3899913718700,9,4,6,79,2,41.68421052631580,3,2,2,3,2,2,2
0.0,1,1211.6078431372500,12,4,4,80,0,41.875,3,2,2,2,2,1,2
0.026513122656668500,2,695.1239399869540,8,3,4,83,2,41.1,1,2,2,2,2,2,2
0.02888086642599280,2,983.5882352941180,12,3,7,77,1,22.0,2,2,2,3,1,1,1
0.03292847503373820,2,963.879409878127,8,3,4,84,1,35.2,2,2,2,2,2,1,2
0.02056737588652480,2,895.5628415300550,9,3,4,83,1,17.571428571428600,2,2,2,2,2,1,1
0.029835777861351400,2,993.7720087217230,11,4,4,80,1,40.70967741935480,2,2,2,2,2,1,2
0.03978676374983750,2,645.7082028804010,10,3,5,81,1,35.0,1,2,2,3,2,1,2
0.04498916373963080,2,1195.1706231454000,10,3,3,83,1,49.666666666666700,3,2,2,1,2,1,3
0.023321956769055700,2,1186.731182795700,10,4,3,82,1,43.0,3,2,2,1,2,1,2
0.02374042532946380,2,927.9321912919340,11,4,4,80,1,60.95,2,2,2,2,2,1,3
0.034923019151333100,2,742.884370015949,8,3,4,84,1,31.428571428571400,1,2,2,2,2,1,1
0.017857142857142900,2,1626.2587064676600,14,7,3,74,2,29.0,3,3,3,1,1,2,1
0.018934081346423600,2,1089.6433121019100,5,2,5,88,0,32.7,3,1,1,3,3,1,2
0.03623155505107830,2,831.6262722646310,9,3,5,81,2,30.916666666666700,2,2,2,3,2,2,1
0.041871037205407300,2,735.7436861902200,8,3,4,83,2,28.555555555555600,1,2,2,2,2,2,1
0.023976608187134500,2,1281.056880733950,9,4,5,81,1,28.5,3,2,2,3,2,1,1
0.04460431654676260,2,782.8057366362450,9,3,4,82,2,39.25,2,2,2,2,2,2,2
0.05599603567889000,2,680.9985632183910,8,2,4,84,2,35.375,1,2,1,2,2,2,2
0.0420631899505139,2,726.7866563227310,8,2,4,84,2,38.142857142857100,1,2,1,2,2,2,2
