Province_State,confirmed,deaths,Date,ICU_Beds,Total_Population,Population_Aged_60_plus,usa_state_latitude,Mortality_Rate,Residents_Aged_60_plus_Per_Each_ICU_Bed,mask,face mask,covid-19,coronavirus,sanitizer,usa_state_code,Air_value_avg_perday
Idaho,0.0,0.0,2020/2/3,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,17,2,0,78,3,ID,23.7
Illinois,2.0,0.0,2020/2/3,3144.0,1.2854526E7,2614633.0,40.633125,0.0,831.6262722646311,17,2,0,80,1,IL,29.833333333333332
Indiana,0.0,0.0,2020/2/3,1861.0,6614418.0,1369219.0,40.551217,0.0,735.7436861902203,15,1,0,84,0,IN,34.94444444444444
Iowa,0.0,0.0,2020/2/3,545.0,3118102.0,698176.0,41.878003,0.0,1281.056880733945,11,3,0,85,1,IA,30.0
Kansas,0.0,0.0,2020/2/3,767.0,2903820.0,600412.0,39.011902,0.0,782.8057366362451,13,2,0,84,1,KS,32.75
Kentucky,0.0,0.0,2020/2/3,1392.0,4424376.0,947950.0,37.839333,0.0,680.9985632183908,16,2,0,81,1,KY,19.0
Louisiana,0.0,0.0,2020/2/3,1289.0,4663461.0,936828.0,31.244823,0.0,726.7866563227308,16,2,0,81,1,LA,41.857142857142854
Maine,0.0,0.0,2020/2/3,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,9,0,0,91,0,ME,23.25
Maryland,0.0,0.0,2020/2/3,1134.0,5996079.0,1211919.0,39.045755,0.0,1068.7116402116403,15,2,0,82,1,MD,45.333333333333336
Massachusetts,1.0,0.0,2020/2/3,1326.0,6789319.0,1471985.0,42.407211,0.0,1110.0942684766214,12,1,0,86,1,MA,44.0
Michigan,0.0,0.0,2020/2/3,2423.0,9925568.0,2227519.0,44.314844,0.0,919.3227404044572,15,3,0,82,0,MI,21.0625
Minnesota,0.0,0.0,2020/2/3,1171.0,5490726.0,1140063.0,46.729553,0.0,973.5807002561913,13,2,0,84,1,MN,17.5
Mississippi,0.0,0.0,2020/2/3,824.0,2986220.0,614864.0,32.354668,0.0,746.1941747572815,17,4,0,78,1,MS,20.666666666666668
Missouri,0.0,0.0,2020/2/3,1888.0,6075300.0,1333838.0,37.964253,0.0,706.4819915254237,16,2,0,82,0,MO,14.714285714285714
Montana,0.0,0.0,2020/2/3,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,11,3,0,86,0,MT,26.0
Nebraska,0.0,0.0,2020/2/3,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,12,2,0,85,1,NE,6.5
Nevada,0.0,0.0,2020/2/3,900.0,2887725.0,589328.0,38.80261,0.0,654.8088888888889,14,3,0,83,0,NV,40.0
New Hampshire,0.0,0.0,2020/2/3,242.0,1331848.0,312572.0,43.193852,0.0,1291.6198347107438,13,4,0,81,2,NH,22.8
New Jersey,0.0,0.0,2020/2/3,1822.0,8960161.0,1892597.0,40.058324,0.0,1038.7469813391876,14,3,0,83,0,NJ,38.75
New Mexico,0.0,0.0,2020/2/3,340.0,2084828.0,459775.0,34.97273,0.0,1352.2794117647059,14,2,0,84,0,NM,27.875
New York,0.0,0.0,2020/2/3,3952.0,1.9798228E7,4201533.0,43.299428,0.0,1063.1409412955466,14,3,0,83,0,NY,35.4
North Carolina,0.0,0.0,2020/2/3,2227.0,1.0052564E7,2115334.0,35.759573,0.0,949.8581050740908,15,2,0,82,1,NC,17.4375
North Dakota,0.0,0.0,2020/2/3,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,14,6,0,80,0,ND,40.75
Ohio,0.0,0.0,2020/2/3,3314.0,1.1609756E7,2593757.0,40.417287,0.0,782.666566083283,15,3,0,82,0,OH,23.35
Oklahoma,0.0,0.0,2020/2/3,1064.0,3896251.0,800259.0,35.007752,0.0,752.1231203007519,14,2,0,84,0,OK,26.1
Oregon,0.0,0.0,2020/2/3,659.0,4025127.0,928932.0,43.804133,0.0,1409.608497723824,12,2,0,85,1,OR,27.153846153846153
Pennsylvania,0.0,0.0,2020/2/3,3169.0,1.2790505E7,3027054.0,41.203322,0.0,955.2079520353424,17,1,0,82,0,PA,35.0
South Carolina,0.0,0.0,2020/2/3,1225.0,4893444.0,1109892.0,33.836081,0.0,906.0342857142857,18,2,0,80,0,SC,35.625
South Dakota,0.0,0.0,2020/2/3,152.0,855444.0,186396.0,43.969515,0.0,1226.2894736842106,14,0,0,86,0,SD,26.857142857142858
Tennessee,0.0,0.0,2020/2/3,2209.0,6597381.0,1419659.0,35.517491,0.0,642.6704391127207,14,1,0,84,1,TN,23.666666666666668
Texas,0.0,0.0,2020/2/3,6199.0,2.7419612E7,4618463.0,31.968599,0.0,745.0335537989998,16,3,0,80,1,TX,33.82608695652174
Utah,0.0,0.0,2020/2/3,565.0,2993941.0,442482.0,39.32098,0.0,783.153982300885,14,2,0,84,0,UT,38.714285714285715
Vermont,0.0,0.0,2020/2/3,94.0,624636.0,156189.0,44.558803,0.0,1661.5851063829787,9,0,0,91,0,VT,36.6
Virginia,0.0,0.0,2020/2/3,1654.0,8365952.0,1685377.0,37.431573,0.0,1018.9703748488513,13,4,0,83,0,VA,24.714285714285715
Washington,1.0,0.0,2020/2/3,1265.0,7169967.0,1473729.0,47.751074,0.0,1165.003162055336,15,2,0,83,0,WA,29.80952380952381
West Virginia,0.0,0.0,2020/2/3,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,15,2,0,80,3,WV,18.333333333333332
Wisconsin,0.0,0.0,2020/2/3,1159.0,5763217.0,1267239.0,43.78444,0.0,1093.3899913718724,12,2,0,84,2,WI,18.42105263157895
Wyoming,0.0,0.0,2020/2/3,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,6,0,0,89,5,WY,37.625
Alabama,0.0,0.0,2020/2/4,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,18,3,0,79,0,AL,19.1
Alaska,0.0,0.0,2020/2/4,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,14,3,0,83,0,AK,15.666666666666666
Arizona,1.0,0.0,2020/2/4,1559.0,6809946.0,1502688.0,34.048928,0.0,963.879409878127,15,3,0,82,0,AZ,34.3
Arkansas,0.0,0.0,2020/2/4,732.0,2977944.0,655552.0,35.20105,0.0,895.5628415300547,12,2,0,86,0,AR,21.285714285714285
California,6.0,0.0,2020/2/4,7338.0,3.8982847E7,7292299.0,36.778261,0.0,993.7720087217225,16,3,0,80,1,CA,37.58064516129032
Colorado,0.0,0.0,2020/2/4,1597.0,5436519.0,1031196.0,39.550051,0.0,645.7082028804008,15,3,0,81,1,CO,29.9
Connecticut,0.0,0.0,2020/2/4,674.0,3594478.0,805545.0,41.603221,0.0,1195.1706231454007,12,1,0,86,1,CT,53.0
Delaware,0.0,0.0,2020/2/4,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,25,6,0,66,3,DE,34.0
Florida,0.0,0.0,2020/2/4,5604.0,2.0278447E7,5200132.0,27.664827,0.0,927.9321912919344,15,3,0,81,1,FL,41.65
Georgia,0.0,0.0,2020/2/4,2508.0,1.0201635E7,1863154.0,32.157435,0.0,742.884370015949,17,2,0,80,1,GA,24.785714285714285
Hawaii,0.0,0.0,2020/2/4,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,14,3,0,83,0,HI,20.0
Idaho,0.0,0.0,2020/2/4,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,10,2,0,87,1,ID,23.8
Illinois,2.0,0.0,2020/2/4,3144.0,1.2854526E7,2614633.0,40.633125,0.0,831.6262722646311,16,3,0,81,0,IL,23.0
Indiana,0.0,0.0,2020/2/4,1861.0,6614418.0,1369219.0,40.551217,0.0,735.7436861902203,14,2,0,83,1,IN,27.555555555555557
Iowa,0.0,0.0,2020/2/4,545.0,3118102.0,698176.0,41.878003,0.0,1281.056880733945,11,2,0,86,1,IA,16.625
Kansas,0.0,0.0,2020/2/4,767.0,2903820.0,600412.0,39.011902,0.0,782.8057366362451,13,4,0,82,1,KS,25.75
Kentucky,0.0,0.0,2020/2/4,1392.0,4424376.0,947950.0,37.839333,0.0,680.9985632183908,16,3,0,80,1,KY,17.625
Louisiana,0.0,0.0,2020/2/4,1289.0,4663461.0,936828.0,31.244823,0.0,726.7866563227308,21,1,0,78,0,LA,37.42857142857143
Maine,0.0,0.0,2020/2/4,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,7,5,0,86,2,ME,24.75
Maryland,0.0,0.0,2020/2/4,1134.0,5996079.0,1211919.0,39.045755,0.0,1068.7116402116403,16,1,0,83,0,MD,48.666666666666664
Massachusetts,1.0,0.0,2020/2/4,1326.0,6789319.0,1471985.0,42.407211,0.0,1110.0942684766214,13,2,0,85,0,MA,47.833333333333336
Michigan,0.0,0.0,2020/2/4,2423.0,9925568.0,2227519.0,44.314844,0.0,919.3227404044572,14,3,0,83,0,MI,15.625
Minnesota,0.0,0.0,2020/2/4,1171.0,5490726.0,1140063.0,46.729553,0.0,973.5807002561913,16,1,0,82,1,MN,19.125
Mississippi,0.0,0.0,2020/2/4,824.0,2986220.0,614864.0,32.354668,0.0,746.1941747572815,14,5,0,80,1,MS,22.0
Missouri,0.0,0.0,2020/2/4,1888.0,6075300.0,1333838.0,37.964253,0.0,706.4819915254237,14,2,0,82,2,MO,6.857142857142857
Montana,0.0,0.0,2020/2/4,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,7,7,0,86,0,MT,33.57142857142857
Nebraska,0.0,0.0,2020/2/4,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,9,2,0,87,2,NE,2.5
Nevada,0.0,0.0,2020/2/4,900.0,2887725.0,589328.0,38.80261,0.0,654.8088888888889,15,1,0,84,0,NV,39.833333333333336
New Hampshire,0.0,0.0,2020/2/4,242.0,1331848.0,312572.0,43.193852,0.0,1291.6198347107438,16,4,0,79,1,NH,25.2
New Jersey,0.0,0.0,2020/2/4,1822.0,8960161.0,1892597.0,40.058324,0.0,1038.7469813391876,15,3,0,81,1,NJ,41.75
New Mexico,0.0,0.0,2020/2/4,340.0,2084828.0,459775.0,34.97273,0.0,1352.2794117647059,14,5,0,80,1,NM,30.25
New York,0.0,0.0,2020/2/4,3952.0,1.9798228E7,4201533.0,43.299428,0.0,1063.1409412955466,15,4,0,81,0,NY,35.2
North Carolina,0.0,0.0,2020/2/4,2227.0,1.0052564E7,2115334.0,35.759573,0.0,949.8581050740908,17,3,0,79,1,NC,35.0625
North Dakota,0.0,0.0,2020/2/4,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,11,4,0,85,0,ND,23.25
Ohio,0.0,0.0,2020/2/4,3314.0,1.1609756E7,2593757.0,40.417287,0.0,782.666566083283,12,1,0,86,1,OH,16.85
Oklahoma,0.0,0.0,2020/2/4,1064.0,3896251.0,800259.0,35.007752,0.0,752.1231203007519,21,1,0,77,1,OK,29.1
Oregon,0.0,0.0,2020/2/4,659.0,4025127.0,928932.0,43.804133,0.0,1409.608497723824,12,2,0,85,1,OR,30.307692307692307
Pennsylvania,0.0,0.0,2020/2/4,3169.0,1.2790505E7,3027054.0,41.203322,0.0,955.2079520353424,15,1,0,83,1,PA,35.30434782608695
South Carolina,0.0,0.0,2020/2/4,1225.0,4893444.0,1109892.0,33.836081,0.0,906.0342857142857,19,3,0,77,1,SC,40.75
South Dakota,0.0,0.0,2020/2/4,152.0,855444.0,186396.0,43.969515,0.0,1226.2894736842106,20,0,0,77,3,SD,31.857142857142858
Tennessee,0.0,0.0,2020/2/4,2209.0,6597381.0,1419659.0,35.517491,0.0,642.6704391127207,11,3,0,86,0,TN,22.555555555555557
Texas,0.0,0.0,2020/2/4,6199.0,2.7419612E7,4618463.0,31.968599,0.0,745.0335537989998,18,2,0,79,1,TX,37.47826086956522
Utah,0.0,0.0,2020/2/4,565.0,2993941.0,442482.0,39.32098,0.0,783.153982300885,16,2,0,82,0,UT,41.142857142857146
Vermont,0.0,0.0,2020/2/4,94.0,624636.0,156189.0,44.558803,0.0,1661.5851063829787,11,0,0,89,0,VT,32.0
Virginia,0.0,0.0,2020/2/4,1654.0,8365952.0,1685377.0,37.431573,0.0,1018.9703748488513,14,2,0,82,2,VA,21.142857142857142
Washington,1.0,0.0,2020/2/4,1265.0,7169967.0,1473729.0,47.751074,0.0,1165.003162055336,14,2,0,84,0,WA,29.571428571428573
West Virginia,0.0,0.0,2020/2/4,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,21,0,0,74,5,WV,19.0
Wisconsin,0.0,0.0,2020/2/4,1159.0,5763217.0,1267239.0,43.78444,0.0,1093.3899913718724,11,2,0,87,0,WI,13.368421052631579
Wyoming,0.0,0.0,2020/2/4,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,16,0,0,84,0,WY,38.625
Alabama,0.0,0.0,2020/2/5,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,18,2,0,80,0,AL,16.1
Alaska,0.0,0.0,2020/2/5,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,15,4,0,81,0,AK,15.666666666666666
Arizona,1.0,0.0,2020/2/5,1559.0,6809946.0,1502688.0,34.048928,0.0,963.879409878127,12,3,0,85,0,AZ,33.0
Arkansas,0.0,0.0,2020/2/5,732.0,2977944.0,655552.0,35.20105,0.0,895.5628415300547,10,4,0,85,1,AR,11.285714285714286
California,6.0,0.0,2020/2/5,7338.0,3.8982847E7,7292299.0,36.778261,0.0,993.7720087217225,15,3,0,81,1,CA,46.064516129032256
Colorado,0.0,0.0,2020/2/5,1597.0,5436519.0,1031196.0,39.550051,0.0,645.7082028804008,12,3,0,85,0,CO,33.1
Connecticut,0.0,0.0,2020/2/5,674.0,3594478.0,805545.0,41.603221,0.0,1195.1706231454007,15,1,0,83,1,CT,32.833333333333336
Delaware,0.0,0.0,2020/2/5,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,22,3,0,75,0,DE,33.0
Florida,0.0,0.0,2020/2/5,5604.0,2.0278447E7,5200132.0,27.664827,0.0,927.9321912919344,14,2,0,83,1,FL,40.75
Georgia,0.0,0.0,2020/2/5,2508.0,1.0201635E7,1863154.0,32.157435,0.0,742.884370015949,15,3,0,80,2,GA,22.357142857142858
Hawaii,0.0,0.0,2020/2/5,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,15,3,0,82,0,HI,14.333333333333334
Idaho,0.0,0.0,2020/2/5,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,10,3,0,86,1,ID,23.9
Illinois,2.0,0.0,2020/2/5,3144.0,1.2854526E7,2614633.0,40.633125,0.0,831.6262722646311,15,2,0,83,0,IL,15.583333333333334
Indiana,0.0,0.0,2020/2/5,1861.0,6614418.0,1369219.0,40.551217,0.0,735.7436861902203,15,1,0,83,1,IN,23.11111111111111
Iowa,0.0,0.0,2020/2/5,545.0,3118102.0,698176.0,41.878003,0.0,1281.056880733945,10,0,0,89,1,IA,20.125
Kansas,0.0,0.0,2020/2/5,767.0,2903820.0,600412.0,39.011902,0.0,782.8057366362451,13,5,0,81,1,KS,24.5
Kentucky,0.0,0.0,2020/2/5,1392.0,4424376.0,947950.0,37.839333,0.0,680.9985632183908,12,2,0,86,0,KY,14.625
Louisiana,0.0,0.0,2020/2/5,1289.0,4663461.0,936828.0,31.244823,0.0,726.7866563227308,21,1,0,78,0,LA,30.571428571428573
Maine,0.0,0.0,2020/2/5,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,23,0,0,75,2,ME,17.75
Maryland,0.0,0.0,2020/2/5,1134.0,5996079.0,1211919.0,39.045755,0.0,1068.7116402116403,15,2,0,82,1,MD,33.0
Massachusetts,1.0,0.0,2020/2/5,1326.0,6789319.0,1471985.0,42.407211,0.0,1110.0942684766214,14,2,0,84,0,MA,37.166666666666664
Michigan,0.0,0.0,2020/2/5,2423.0,9925568.0,2227519.0,44.314844,0.0,919.3227404044572,16,2,0,81,1,MI,14.8125
Minnesota,0.0,0.0,2020/2/5,1171.0,5490726.0,1140063.0,46.729553,0.0,973.5807002561913,12,1,0,86,1,MN,19.875
Mississippi,0.0,0.0,2020/2/5,824.0,2986220.0,614864.0,32.354668,0.0,746.1941747572815,20,3,0,75,2,MS,22.833333333333332
Missouri,0.0,0.0,2020/2/5,1888.0,6075300.0,1333838.0,37.964253,0.0,706.4819915254237,15,3,0,81,1,MO,4.857142857142857
Montana,0.0,0.0,2020/2/5,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,13,0,0,87,0,MT,23.0
Nebraska,0.0,0.0,2020/2/5,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,11,2,0,86,1,NE,0.0
Nevada,0.0,0.0,2020/2/5,900.0,2887725.0,589328.0,38.80261,0.0,654.8088888888889,11,5,0,83,1,NV,35.166666666666664
New Hampshire,0.0,0.0,2020/2/5,242.0,1331848.0,312572.0,43.193852,0.0,1291.6198347107438,18,3,0,77,2,NH,21.4
New Jersey,0.0,0.0,2020/2/5,1822.0,8960161.0,1892597.0,40.058324,0.0,1038.7469813391876,16,3,0,80,1,NJ,32.0
New Mexico,0.0,0.0,2020/2/5,340.0,2084828.0,459775.0,34.97273,0.0,1352.2794117647059,17,3,0,79,1,NM,29.875
New York,0.0,0.0,2020/2/5,3952.0,1.9798228E7,4201533.0,43.299428,0.0,1063.1409412955466,14,2,0,83,1,NY,27.3
North Carolina,0.0,0.0,2020/2/5,2227.0,1.0052564E7,2115334.0,35.759573,0.0,949.8581050740908,19,2,0,78,1,NC,28.875
North Dakota,0.0,0.0,2020/2/5,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,11,0,0,89,0,ND,22.5
Ohio,0.0,0.0,2020/2/5,3314.0,1.1609756E7,2593757.0,40.417287,0.0,782.666566083283,16,2,0,82,0,OH,10.05
Oklahoma,0.0,0.0,2020/2/5,1064.0,3896251.0,800259.0,35.007752,0.0,752.1231203007519,17,2,0,80,1,OK,20.1
Oregon,0.0,0.0,2020/2/5,659.0,4025127.0,928932.0,43.804133,0.0,1409.608497723824,13,2,0,84,1,OR,25.384615384615383
Pennsylvania,0.0,0.0,2020/2/5,3169.0,1.2790505E7,3027054.0,41.203322,0.0,955.2079520353424,15,3,0,82,0,PA,28.608695652173914
South Carolina,0.0,0.0,2020/2/5,1225.0,4893444.0,1109892.0,33.836081,0.0,906.0342857142857,17,3,0,78,2,SC,33.875
South Dakota,0.0,0.0,2020/2/5,152.0,855444.0,186396.0,43.969515,0.0,1226.2894736842106,9,4,0,87,0,SD,33.142857142857146
Tennessee,0.0,0.0,2020/2/5,2209.0,6597381.0,1419659.0,35.517491,0.0,642.6704391127207,15,2,0,82,1,TN,12.555555555555555
Texas,0.0,0.0,2020/2/5,6199.0,2.7419612E7,4618463.0,31.968599,0.0,745.0335537989998,16,3,0,81,0,TX,25.130434782608695
Utah,0.0,0.0,2020/2/5,565.0,2993941.0,442482.0,39.32098,0.0,783.153982300885,11,1,0,88,0,UT,39.142857142857146
Vermont,0.0,0.0,2020/2/5,94.0,624636.0,156189.0,44.558803,0.0,1661.5851063829787,12,0,0,76,12,VT,26.2
Virginia,0.0,0.0,2020/2/5,1654.0,8365952.0,1685377.0,37.431573,0.0,1018.9703748488513,18,2,0,79,1,VA,18.142857142857142
Washington,1.0,0.0,2020/2/5,1265.0,7169967.0,1473729.0,47.751074,0.0,1165.003162055336,13,2,0,84,1,WA,26.857142857142858
West Virginia,0.0,0.0,2020/2/5,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,17,3,0,78,2,WV,14.666666666666666
Wisconsin,0.0,0.0,2020/2/5,1159.0,5763217.0,1267239.0,43.78444,0.0,1093.3899913718724,10,1,0,89,0,WI,16.05263157894737
Wyoming,0.0,0.0,2020/2/5,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,9,0,0,91,0,WY,39.625
Alabama,0.0,0.0,2020/2/6,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,18,2,0,80,0,AL,14.3
Alaska,0.0,0.0,2020/2/6,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,14,3,0,80,3,AK,18.0
Arizona,1.0,0.0,2020/2/6,1559.0,6809946.0,1502688.0,34.048928,0.0,963.879409878127,16,2,0,82,0,AZ,38.4
Arkansas,0.0,0.0,2020/2/6,732.0,2977944.0,655552.0,35.20105,0.0,895.5628415300547,15,1,0,83,1,AR,23.428571428571427
California,6.0,0.0,2020/2/6,7338.0,3.8982847E7,7292299.0,36.778261,0.0,993.7720087217225,15,2,0,82,1,CA,53.774193548387096
Colorado,0.0,0.0,2020/2/6,1597.0,5436519.0,1031196.0,39.550051,0.0,645.7082028804008,15,2,0,83,0,CO,34.4
Connecticut,0.0,0.0,2020/2/6,674.0,3594478.0,805545.0,41.603221,0.0,1195.1706231454007,14,1,0,85,0,CT,32.333333333333336
Delaware,0.0,0.0,2020/2/6,186.0,943732.0,220732.0,38.910832,0.0,1186.731182795699,17,3,0,80,0,DE,28.5
Florida,0.0,0.0,2020/2/6,5604.0,2.0278447E7,5200132.0,27.664827,0.0,927.9321912919344,13,2,0,84,1,FL,37.95
Georgia,0.0,0.0,2020/2/6,2508.0,1.0201635E7,1863154.0,32.157435,0.0,742.884370015949,15,2,0,82,1,GA,16.928571428571427
Hawaii,0.0,0.0,2020/2/6,201.0,1421658.0,326878.0,19.898682,0.0,1626.2587064676618,11,3,0,86,0,HI,21.333333333333332
Idaho,0.0,0.0,2020/2/6,314.0,1657375.0,342148.0,44.068202,0.0,1089.6433121019109,11,4,0,84,1,ID,26.6
Illinois,2.0,0.0,2020/2/6,3144.0,1.2854526E7,2614633.0,40.633125,0.0,831.6262722646311,14,1,0,84,1,IL,22.0
Indiana,0.0,0.0,2020/2/6,1861.0,6614418.0,1369219.0,40.551217,0.0,735.7436861902203,15,2,0,82,1,IN,30.11111111111111
Iowa,0.0,0.0,2020/2/6,545.0,3118102.0,698176.0,41.878003,0.0,1281.056880733945,12,1,0,87,0,IA,37.875
Kansas,0.0,0.0,2020/2/6,767.0,2903820.0,600412.0,39.011902,0.0,782.8057366362451,14,3,0,81,2,KS,31.75
Kentucky,0.0,0.0,2020/2/6,1392.0,4424376.0,947950.0,37.839333,0.0,680.9985632183908,14,0,0,86,0,KY,15.875
Louisiana,0.0,0.0,2020/2/6,1289.0,4663461.0,936828.0,31.244823,0.0,726.7866563227308,20,3,0,77,0,LA,25.857142857142858
Maine,0.0,0.0,2020/2/6,256.0,1330158.0,348777.0,45.253783,0.0,1362.41015625,12,2,0,86,0,ME,14.25
Maryland,0.0,0.0,2020/2/6,1134.0,5996079.0,1211919.0,39.045755,0.0,1068.7116402116403,14,1,0,83,2,MD,33.0
Massachusetts,1.0,0.0,2020/2/6,1326.0,6789319.0,1471985.0,42.407211,0.0,1110.0942684766214,12,2,0,85,1,MA,30.833333333333332
Michigan,0.0,0.0,2020/2/6,2423.0,9925568.0,2227519.0,44.314844,0.0,919.3227404044572,16,2,0,81,1,MI,14.25
Minnesota,0.0,0.0,2020/2/6,1171.0,5490726.0,1140063.0,46.729553,0.0,973.5807002561913,9,1,0,89,1,MN,28.5
Mississippi,0.0,0.0,2020/2/6,824.0,2986220.0,614864.0,32.354668,0.0,746.1941747572815,19,0,0,79,2,MS,12.166666666666666
Missouri,0.0,0.0,2020/2/6,1888.0,6075300.0,1333838.0,37.964253,0.0,706.4819915254237,13,1,0,84,2,MO,14.0
Montana,0.0,0.0,2020/2/6,165.0,1029862.0,250486.0,46.879682,0.0,1518.0969696969696,10,3,0,84,3,MT,23.714285714285715
Nebraska,0.0,0.0,2020/2/6,440.0,1893921.0,391359.0,41.492537,0.0,889.4522727272728,11,1,0,87,1,NE,0.0
Nevada,0.0,0.0,2020/2/6,900.0,2887725.0,589328.0,38.80261,0.0,654.8088888888889,12,3,0,81,4,NV,39.833333333333336
New Hampshire,0.0,0.0,2020/2/6,242.0,1331848.0,312572.0,43.193852,0.0,1291.6198347107438,12,3,0,82,3,NH,24.6
New Jersey,0.0,0.0,2020/2/6,1822.0,8960161.0,1892597.0,40.058324,0.0,1038.7469813391876,13,2,0,84,1,NJ,27.0
New Mexico,0.0,0.0,2020/2/6,340.0,2084828.0,459775.0,34.97273,0.0,1352.2794117647059,11,1,0,88,0,NM,30.125
New York,0.0,0.0,2020/2/6,3952.0,1.9798228E7,4201533.0,43.299428,0.0,1063.1409412955466,15,2,0,82,1,NY,33.6
North Carolina,0.0,0.0,2020/2/6,2227.0,1.0052564E7,2115334.0,35.759573,0.0,949.8581050740908,16,3,0,80,1,NC,18.0
North Dakota,0.0,0.0,2020/2/6,238.0,745475.0,151255.0,47.551493,0.0,635.5252100840336,8,4,0,88,0,ND,21.0
Ohio,0.0,0.0,2020/2/6,3314.0,1.1609756E7,2593757.0,40.417287,0.0,782.666566083283,15,2,0,83,0,OH,14.3
Oklahoma,0.0,0.0,2020/2/6,1064.0,3896251.0,800259.0,35.007752,0.0,752.1231203007519,15,2,0,82,1,OK,25.8
Oregon,0.0,0.0,2020/2/6,659.0,4025127.0,928932.0,43.804133,0.0,1409.608497723824,12,1,0,86,1,OR,22.76923076923077
Pennsylvania,0.0,0.0,2020/2/6,3169.0,1.2790505E7,3027054.0,41.203322,0.0,955.2079520353424,13,1,0,86,0,PA,28.347826086956523
South Carolina,0.0,0.0,2020/2/6,1225.0,4893444.0,1109892.0,33.836081,0.0,906.0342857142857,16,3,0,80,1,SC,27.875
South Dakota,0.0,0.0,2020/2/6,152.0,855444.0,186396.0,43.969515,0.0,1226.2894736842106,16,3,0,81,0,SD,27.714285714285715
Tennessee,0.0,0.0,2020/2/6,2209.0,6597381.0,1419659.0,35.517491,0.0,642.6704391127207,12,2,0,84,2,TN,11.444444444444445
Texas,0.0,0.0,2020/2/6,6199.0,2.7419612E7,4618463.0,31.968599,0.0,745.0335537989998,16,2,0,81,1,TX,30.217391304347824
Utah,0.0,0.0,2020/2/6,565.0,2993941.0,442482.0,39.32098,0.0,783.153982300885,12,2,0,85,1,UT,39.714285714285715
Vermont,0.0,0.0,2020/2/6,94.0,624636.0,156189.0,44.558803,0.0,1661.5851063829787,15,0,0,80,5,VT,24.2
Virginia,0.0,0.0,2020/2/6,1654.0,8365952.0,1685377.0,37.431573,0.0,1018.9703748488513,15,3,0,82,0,VA,15.0
Washington,1.0,0.0,2020/2/6,1265.0,7169967.0,1473729.0,47.751074,0.0,1165.003162055336,13,1,0,85,1,WA,22.952380952380953
West Virginia,0.0,0.0,2020/2/6,653.0,1836843.0,469300.0,38.597626,0.0,718.6830015313935,17,4,0,78,1,WV,15.0
Wisconsin,0.0,0.0,2020/2/6,1159.0,5763217.0,1267239.0,43.78444,0.0,1093.3899913718724,8,1,0,90,1,WI,23.263157894736842
Wyoming,0.0,0.0,2020/2/6,102.0,583200.0,123584.0,43.075968,0.0,1211.6078431372548,14,0,0,81,5,WY,37.0
Alabama,0.0,0.0,2020/2/7,1533.0,4850771.0,1065625.0,32.318231,0.0,695.1239399869537,18,2,0,79,1,AL,20.8
Alaska,0.0,0.0,2020/2/7,119.0,738565.0,117047.0,63.588753,0.0,983.5882352941177,9,0,0,91,0,AK,21.0
Arizona,1.0,0.0,2020/2/7,1559.0,6809946.0,1502688.0,34.048928,0.0,963.879409878127,15,3,0,82,0,AZ,41.0
Arkansas,0.0,0.0,2020/2/7,732.0,2977944.0,655552.0,35.20105,0.0,895.5628415300547,20,3,0,76,1,AR,23.285714285714285
California,6.0,0.0,2020/2/7,7338.0,3.8982847E7,7292299.0,36.778261,0.0,993.7720087217225,15,4,0,81,0,CA,57.74193548387097
Colorado,0.0,0.0,2020/2/7,1597.0,5436519.0,1031196.0,39.550051,0.0,645.7082028804008,12,3,0,85,0,CO,30.5
